element_id,Stress
1, -375.84888
1, -379.63602
1, -403.90564
1, -407.44006
1, -384.55798
1, -388.46613
1, -406.52325
1, -420.36407
2, -335.48358
2, -348.3239
2, -384.69714
2, -372.87952
2, -342.047
2, -354.3041
2, -378.93607
2, -379.50012
3, -421.81207
3, -393.56195
3, -511.39548
3, -459.23303
3, -438.1522
3, -396.8577
3, -480.46704
3, -464.68277
4, -418.5431
4, -395.19168
4, -409.73715
4, -377.77362
4, -411.0335
4, -385.04773
4, -406.93716
4, -374.15137
5, -448.9068
5, -495.14175
5, -403.62738
5, -440.48157
5, -440.80707
5, -472.5919
5, -375.2019
5, -409.89966
6, -542.54425
6, -551.361
6, -482.92474
6, -493.63184
6, -512.6849
6, -522.0549
6, -463.8967
6, -468.7457
7, -534.3345
7, -506.6409
7, -510.68048
7, -502.98413
7, -511.6853
7, -495.56326
7, -500.03543
7, -478.50723
8, -475.60388
8, -488.30762
8, -472.95874
8, -501.8387
8, -543.85077
8, -558.2932
8, -535.9721
8, -553.1439
9, -520.1828
9, -498.2421
9, -523.0344
9, -520.12305
9, -531.11926
9, -504.46744
9, -534.18567
9, -526.3205
10, -519.3812
10, -566.5691
10, -524.4155
10, -589.6852
10, -563.00696
10, -623.05707
10, -585.6319
10, -628.94525
11, -361.25113
11, -381.70657
11, -378.82663
11, -385.2341
11, -377.15515
11, -387.11328
11, -379.91257
11, -393.66235
12, -404.01953
12, -403.65878
12, -388.90848
12, -394.69864
12, -396.9988
12, -389.43594
12, -388.92
12, -388.90134
13, -345.64368
13, -321.448
13, -357.66565
13, -341.24954
13, -333.09406
13, -320.96478
13, -362.06824
13, -348.24362
14, -452.71613
14, -471.03726
14, -468.60178
14, -485.04514
14, -413.42578
14, -445.49173
14, -451.6242
14, -463.59235
15, -448.79083
15, -436.9911
15, -449.68387
15, -418.61475
15, -424.56656
15, -426.15323
15, -421.37234
15, -419.73663
16, -400.71686
16, -432.6706
16, -433.31613
16, -450.68576
16, -387.6654
16, -409.73044
16, -413.89764
16, -428.1704
17, -489.38147
17, -483.56137
17, -544.709
17, -561.3768
17, -440.9185
17, -430.79572
17, -521.29224
17, -534.3547
18, -560.7213
18, -551.6536
18, -562.8098
18, -557.7593
18, -548.8016
18, -524.8737
18, -564.0333
18, -541.1881
19, -537.84656
19, -508.94632
19, -543.1092
19, -522.4129
19, -546.27527
19, -494.3252
19, -537.805
19, -496.4254
20, -527.1211
20, -502.26593
20, -523.94977
20, -495.60452
20, -524.4824
20, -507.7128
20, -519.9068
20, -498.93787
21, -417.84048
21, -555.06366
21, -538.64935
21, -657.38367
21, -529.1909
21, -602.1255
21, -561.621
21, -661.4429
22, -431.57178
22, -427.5486
22, -430.0956
22, -405.1776
22, -430.74088
22, -427.1103
22, -432.45047
22, -410.04932
23, -424.5948
23, -416.34448
23, -408.49774
23, -410.3557
23, -430.75192
23, -412.34708
23, -419.843
23, -396.86127
24, -410.4569
24, -398.75726
24, -403.51788
24, -387.18842
24, -412.7375
24, -401.67596
24, -409.74982
24, -394.39597
25, -454.25964
25, -480.15884
25, -427.86404
25, -455.47964
25, -433.19534
25, -441.68634
25, -420.24744
25, -432.73972
26, -472.5536
26, -458.2657
26, -411.45605
26, -410.06427
26, -465.17154
26, -447.3831
26, -442.9065
26, -422.55838
27, -396.59058
27, -355.10855
27, -384.5152
27, -337.6852
27, -368.3406
27, -352.0015
27, -366.8819
27, -337.81604
28, -456.6014
28, -482.53088
28, -494.20316
28, -493.8982
28, -459.44836
28, -486.68552
28, -492.88428
28, -504.38138
29, -536.64905
29, -508.6303
29, -586.2447
29, -585.28424
29, -571.3206
29, -552.5693
29, -572.61523
29, -582.05756
30, -511.6944
30, -504.91525
30, -587.7357
30, -567.3309
30, -553.6415
30, -511.37598
30, -598.8646
30, -585.9811
31, -506.20612
31, -481.04755
31, -421.32394
31, -388.90646
31, -471.0251
31, -455.91406
31, -452.02628
31, -444.70544
32, -516.6139
32, -546.52985
32, -472.11493
32, -526.05396
32, -532.0868
32, -547.6745
32, -504.21228
32, -536.07355
33, -475.09424
33, -444.77304
33, -469.90942
33, -444.0256
33, -494.45203
33, -468.3336
33, -489.94016
33, -465.30124
34, -486.21667
34, -473.9357
34, -479.71964
34, -474.6027
34, -485.4272
34, -473.96466
34, -483.06863
34, -481.20087
35, -423.58084
35, -441.63266
35, -423.0054
35, -436.05438
35, -428.64313
35, -430.91653
35, -425.45486
35, -422.6721
36, -449.0541
36, -439.47162
36, -456.38068
36, -443.9162
36, -436.37027
36, -428.13358
36, -438.8773
36, -434.31238
37, -443.22464
37, -486.9089
37, -484.21213
37, -487.28287
37, -474.1547
37, -467.3443
37, -488.42252
37, -481.48303
38, -362.13647
38, -401.17038
38, -353.8139
38, -364.8505
38, -360.68216
38, -394.62958
38, -380.37125
38, -393.9529
39, -407.28708
39, -417.99597
39, -377.363
39, -397.03943
39, -399.63565
39, -400.5047
39, -349.1962
39, -395.03995
40, -507.85828
40, -514.4691
40, -503.41183
40, -511.7622
40, -487.41507
40, -508.7055
40, -493.76398
40, -506.5076
41, -561.85004
41, -544.30347
41, -549.7208
41, -536.5968
41, -567.1243
41, -563.9079
41, -559.08093
41, -554.2143
42, -516.4741
42, -520.1966
42, -519.84094
42, -526.90094
42, -514.2504
42, -514.18274
42, -519.00745
42, -515.1972
43, -468.60126
43, -468.49393
43, -482.5504
43, -471.8064
43, -466.3013
43, -458.44827
43, -472.35593
43, -459.75107
44, -474.29987
44, -483.7891
44, -489.4008
44, -487.9945
44, -468.83618
44, -471.84332
44, -469.19888
44, -462.86804
45, -501.87784
45, -498.73096
45, -501.6016
45, -497.32974
45, -492.15707
45, -503.5834
45, -492.99973
45, -505.2067
46, -492.50403
46, -481.7347
46, -463.76797
46, -489.67828
46, -508.24173
46, -510.0583
46, -450.5586
46, -489.66818
47, -498.6701
47, -497.17722
47, -500.33337
47, -483.06747
47, -504.37112
47, -505.215
47, -510.33017
47, -503.08905
48, -496.84717
48, -441.14395
48, -498.59448
48, -455.21103
48, -512.6853
48, -479.5339
48, -512.8186
48, -487.79208
49, -485.3421
49, -485.79108
49, -446.59164
49, -459.24368
49, -512.4157
49, -496.9354
49, -491.86835
49, -483.85898
50, -368.54037
50, -487.8283
50, -377.17673
50, -468.24463
50, -410.61084
50, -482.01447
50, -385.25293
50, -417.56558
51, -373.45377
51, -386.47995
51, -370.9715
51, -381.05832
51, -357.33176
51, -377.00684
51, -360.40878
51, -373.2512
52, -590.1326
52, -575.2232
52, -581.18054
52, -572.6648
52, -598.18134
52, -585.7715
52, -561.61786
52, -548.64087
53, -428.96152
53, -436.80756
53, -417.1431
53, -421.272
53, -386.30432
53, -416.9819
53, -382.01144
53, -398.3426
54, -499.90985
54, -488.034
54, -500.2759
54, -490.87018
54, -490.52258
54, -473.99124
54, -488.14133
54, -470.51938
55, -450.72537
55, -453.88977
55, -455.2217
55, -456.8516
55, -435.33722
55, -437.4467
55, -435.75784
55, -443.2109
56, -507.4948
56, -448.28278
56, -507.1973
56, -466.9191
56, -487.57654
56, -442.48093
56, -511.12076
56, -480.02615
57, -483.3069
57, -500.88583
57, -495.96445
57, -498.2467
57, -512.36707
57, -526.5736
57, -518.6017
57, -528.9568
58, -423.002
58, -445.7996
58, -442.22626
58, -421.9258
58, -453.91666
58, -437.1726
58, -436.04028
58, -377.65863
59, -519.0846
59, -478.03403
59, -500.9452
59, -446.39215
59, -540.6816
59, -491.86063
59, -512.0263
59, -474.2141
60, -511.8058
60, -523.98846
60, -538.2948
