element_id,Strain
1, 0.014220892
1, 0.013618711
1, 0.014239437
1, 0.013254352
1, 0.014448711
1, 0.013349353
1, 0.014467277
1, 0.01298507
2, 0.013115542
2, 0.012984134
2, 0.012519191
2, 0.012357913
2, 0.012529589
2, 0.012619937
2, 0.011941939
2, 0.012002337
3, 0.012420222
3, 0.012248914
3, 0.011998105
3, 0.012223053
3, 0.0122302715
3, 0.011925207
3, 0.011753498
3, 0.011844515
4, 0.011924258
4, 0.012000494
4, 0.011934461
4, 0.01206414
4, 0.011667135
4, 0.011889117
4, 0.0115616135
4, 0.011836999
5, 0.012680356
5, 0.013956379
5, 0.012417284
5, 0.013324418
5, 0.012607513
5, 0.013919654
5, 0.012376991
5, 0.013320297
6, 0.014644286
6, 0.01480176
6, 0.013712014
6, 0.013783536
6, 0.01457106
6, 0.014842002
6, 0.013674578
6, 0.0138595225
7, 0.014970872
7, 0.014719284
7, 0.014013748
7, 0.013650924
7, 0.014883827
7, 0.014097713
7, 0.013925506
7, 0.013028594
8, 0.014635536
8, 0.014948773
8, 0.0138381375
8, 0.014367292
8, 0.014243868
8, 0.01536189
8, 0.013328445
8, 0.014661727
9, 0.015993668
9, 0.016129674
9, 0.0150588285
9, 0.015520392
9, 0.016363794
9, 0.015438495
9, 0.015578554
9, 0.014979198
10, 0.01656169
10, 0.017582443
10, 0.016041674
10, 0.017144078
10, 0.015828667
10, 0.01763741
10, 0.015131812
10, 0.017021181
11, 0.016727783
11, 0.014907034
11, 0.016529217
11, 0.014617511
11, 0.017190728
11, 0.015487139
11, 0.01722756
11, 0.015431985
12, 0.012963421
12, 0.012817396
12, 0.012843566
12, 0.012513882
12, 0.012215058
12, 0.011999694
12, 0.011939343
12, 0.011540719
13, 0.011771814
13, 0.0096057
13, 0.011766642
13, 0.009162861
13, 0.011032174
13, 0.009223515
13, 0.011362261
13, 0.009115076
14, 0.009021737
14, 0.010799072
14, 0.008423924
14, 0.010258568
14, 0.008606163
14, 0.010081515
14, 0.008042017
14, 0.009574858
15, 0.011221844
15, 0.011108516
15, 0.0105536375
15, 0.010550663
15, 0.0105271
15, 0.010863168
15, 0.009861365
15, 0.010307513
16, 0.010556602
16, 0.010149969
16, 0.010102556
16, 0.009619181
16, 0.010691018
16, 0.010398641
16, 0.010236909
16, 0.009867739
17, 0.009986572
17, 0.009829067
17, 0.009409525
17, 0.009079644
17, 0.01023881
17, 0.010177309
17, 0.009700095
17, 0.009466132
18, 0.009865064
18, 0.009389188
18, 0.009038629
18, 0.008884872
18, 0.010239645
18, 0.009647643
18, 0.009607154
18, 0.009337313
19, 0.010420107
19, 0.012591744
19, 0.009831483
19, 0.011820279
19, 0.0101668835
19, 0.011414994
19, 0.009497695
19, 0.010563441
20, 0.012416766
20, 0.010385385
20, 0.011883238
20, 0.009925757
20, 0.011633348
20, 0.010695316
20, 0.010768415
20, 0.009904446
21, 0.010634856
21, 0.013468512
21, 0.009556257
21, 0.011895091
21, 0.010845579
21, 0.012876067
21, 0.009945581
21, 0.011482536
22, 0.013708943
22, 0.012427248
22, 0.01254223
22, 0.012242121
22, 0.013359727
22, 0.012179181
22, 0.011984991
22, 0.011786806
23, 0.011784269
23, 0.00984853
23, 0.010943915
23, 0.0088235065
23, 0.010582894
23, 0.008754143
23, 0.00961926
23, 0.007606513
24, 0.008846136
24, 0.007671831
24, 0.007614256
24, 0.006846169
24, 0.008544665
24, 0.0074126036
24, 0.0074523073
24, 0.0067265905
25, 0.0073742713
25, 0.007982361
25, 0.007194747
25, 0.0074174944
25, 0.006579656
25, 0.0072410707
25, 0.006244144
25, 0.006520437
26, 0.007782606
26, 0.0083019575
26, 0.0071924757
26, 0.007979525
26, 0.0070458977
26, 0.0077271806
26, 0.006300276
26, 0.007248612
27, 0.008490928
27, 0.008372959
27, 0.007731474
27, 0.007529189
27, 0.008362204
27, 0.00864797
27, 0.007633298
27, 0.007834489
28, 0.008543135
28, 0.008307522
28, 0.0082939435
28, 0.008078127
28, 0.008968826
28, 0.008827871
28, 0.008720139
28, 0.00859897
29, 0.007916566
29, 0.0072671794
29, 0.007833715
29, 0.0072182477
29, 0.0087622
29, 0.008493153
29, 0.008419352
29, 0.008184238
30, 0.0070432383
30, 0.007850705
30, 0.00648928
30, 0.007163
30, 0.007988653
30, 0.008142736
30, 0.008069714
30, 0.008090505
31, 0.007909475
31, 0.006754015
31, 0.0066502565
31, 0.00581458
31, 0.008026024
31, 0.007419683
31, 0.0070634903
31, 0.006776435
32, 0.0066449614
32, 0.008733789
32, 0.006413007
32, 0.008430954
32, 0.0075169946
32, 0.008570874
32, 0.0072838594
32, 0.008267019
33, 0.010282067
33, 0.011530565
33, 0.010006572
33, 0.011070321
33, 0.009522137
33, 0.0106663825
33, 0.00883764
33, 0.009796731
34, 0.004711323
34, 0.0036516888
34, 0.0039079995
34, 0.0033211408
34, 0.0043722265
34, 0.0038619714
34, 0.003681097
34, 0.0036428124
35, 0.0039651906
35, 0.00501175
35, 0.004321595
35, 0.005293305
35, 0.00499956
35, 0.0050994526
35, 0.005126543
35, 0.0051513324
36, 0.005623689
36, 0.004625735
36, 0.005251188
36, 0.004359432
36, 0.0046626567
36, 0.004040797
36, 0.004438751
36, 0.00392288
37, 0.0040509156
37, 0.005074947
37, 0.0032575382
37, 0.0039305263
37, 0.003621862
37, 0.004598851
37, 0.0032743749
37, 0.0039011363
38, 0.004666874
38, 0.004186971
38, 0.0041321465
38, 0.0038030357
38, 0.004595582
38, 0.0042303954
38, 0.0041964087
38, 0.0039819647
39, 0.004349164
39, 0.0038732819
39, 0.003396835
39, 0.0029541496
39, 0.0042919936
39, 0.0036855435
39, 0.0034150279
39, 0.002841792
40, 0.0044165365
40, 0.0054615475
40, 0.003754559
40, 0.004948784
40, 0.0039437856
40, 0.005023946
40, 0.0032350358
40, 0.0044641923
41, 0.004837878
41, 0.0039847554
41, 0.004469049
41, 0.0035467225
41, 0.005447744
41, 0.0047853147
41, 0.0048120213
41, 0.004080324
42, 0.003466565
42, 0.0043731327
42, 0.003536097
42, 0.0046801316
42, 0.0035113785
42, 0.0037478055
42, 0.0033728445
42, 0.0038463627
43, 0.0044202367
43, 0.0036532534
43, 0.0039517195
43, 0.0028157209
43, 0.0037986964
43, 0.0039013769
43, 0.0029952156
43, 0.0027286522
44, 0.0038117948
44, 0.004425944
44, 0.0025898763
44, 0.0029142187
44, 0.0037027397
44, 0.0039776056
44, 0.00265507
44, 0.0026407582
45, 0.0049230894
45, 0.0054086773
45, 0.0049675074
45, 0.0054625436
45, 0.00398973
45, 0.004910352
45, 0.0042906418
45, 0.0052207788
46, 0.006007497
46, 0.0056318217
46, 0.005647511
46, 0.0056743273
46, 0.00613367
46, 0.0060145785
46, 0.0056671402
46, 0.005950661
47, 0.004662697
47, 0.0039863936
47, 0.004815827
47, 0.004049341
47, 0.005058602
47, 0.0047280923
47, 0.0054208185
47, 0.005000111
48, 0.0021496578
48, 0.0011053601
48, 0.0024073385
48, 0.0012077715
48, 0.003396843
48, 0.0023416462
48, 0.0037011886
48, 0.0024903964
49, 0.0010188228
49, 0.0015113263
49, 0.0005048046
49, 0.00088332006
49, 0.0019474144
49, 0.0019190006
49, 0.0012924322
49, 0.0011501982
50, 0.0021223363
50, 0.002400613
50, 0.002041918
50, 0.00239908
50, 0.0021206583
50, 0.002271567
50, 0.0019105237
50, 0.002140342
51, 0.0030186619
51, 0.003548721
51, 0.0028370966
51, 0.0032737907
51, 0.00255829
51, 0.003155679
51, 0.0025406154
51, 0.0030448562
52, 0.0030315556
52, 0.0025350756
52, 0.0027313572
52, 0.002350358
52, 0.0032162934
52, 0.002861303
52, 0.0026357807
52, 0.0023963044
53, 0.002919888
53, 0.0043394333
53, 0.0021945813
53, 0.0033607204
53, 0.0027512212
53, 0.0036728152
53, 0.0021161481
