element_id,Strain
1, 0.0026473247
1, 0.0021563512
1, 0.0026511995
1, 0.002172387
1, 0.002340194
1, 0.00204749
1, 0.0024261642
1, 0.0021455917
2, 0.0015627472
2, 0.001170166
2, 0.001662957
2, 0.0012859097
2, 0.0015922134
2, 0.0011788055
2, 0.0016686285
2, 0.0012707623
3, 0.00077326706
3, 0.0007573152
3, 0.0011208659
3, 0.0011328745
3, 0.0007230921
3, 0.00068586296
3, 0.0010703523
3, 0.0010610762
4, 0.00070717215
4, 0.000513876
4, 0.0009369708
4, 0.0007530027
4, 0.00065194286
4, 0.0004920754
4, 0.00088552065
4, 0.0007349863
5, 0.00047360733
5, 0.00043082362
5, 0.0005642636
5, 0.0005135899
5, 0.0004268931
5, 0.00035497296
5, 0.00052984036
5, 0.00045002784
6, 0.00041539536
6, 0.00035949238
6, 0.00041488762
6, 0.0003594471
6, 0.00033968218
6, 0.00034901325
6, 0.0003533095
6, 0.00036310326
7, 0.00031485563
7, 0.00037404048
7, 0.00035997265
7, 0.00038867383
7, 0.0003379345
7, 0.00041541056
7, 0.00041173398
7, 0.00045872913
8, 0.0011279144
8, 0.0020518873
8, 0.0012322873
8, 0.0019845073
8, 0.0013200775
8, 0.0024826755
8, 0.0015397652
8, 0.0025306048
9, 0.005734033
9, 0.009130975
9, 0.0044753957
9, 0.007909329
9, 0.005987159
9, 0.008853558
9, 0.0056643947
9, 0.008570579
10, 0.008942181
10, 0.0062578185
10, 0.009165044
10, 0.006485278
10, 0.008830615
10, 0.006451934
10, 0.008020569
10, 0.005647894
11, 0.0037256829
11, 0.0032246062
11, 0.0037318005
11, 0.0033255215
11, 0.003658069
11, 0.0028977671
11, 0.0035184314
11, 0.0028529763
12, 0.0021290064
12, 0.0018732606
12, 0.001981138
12, 0.0017719426
12, 0.0024685594
12, 0.002130799
12, 0.0022996117
12, 0.002008431
13, 0.0016510625
13, 0.0014625074
13, 0.0013949763
13, 0.0012091435
13, 0.0018611172
13, 0.0017547655
13, 0.0016484809
13, 0.0015448323
14, 0.0031528617
14, 0.0056670997
14, 0.0031479641
14, 0.0057699378
14, 0.0034367999
14, 0.005953778
14, 0.0033981353
14, 0.0060227853
15, 0.006364061
15, 0.006059456
15, 0.0072953827
15, 0.0074548176
15, 0.0063237026
15, 0.005053987
15, 0.0072424742
15, 0.0064357785
16, 0.0045602657
16, 0.002675232
16, 0.0053007226
16, 0.00309387
16, 0.0034517413
16, 0.0023101901
16, 0.0041583753
16, 0.0026955833
17, 0.0013625812
17, 0.0009378733
17, 0.0015653932
17, 0.0010777592
17, 0.0012678859
17, 0.0008001271
17, 0.0015054254
17, 0.0009747205
18, 0.00067231286
18, 0.00067667797
18, 0.00087285513
18, 0.0008174246
18, 0.00058842875
18, 0.0007125557
18, 0.00083173806
18, 0.00089607545
19, 0.000896504
19, 0.00069475506
19, 0.00108722
19, 0.00095441303
19, 0.0012600739
19, 0.0014927306
19, 0.0013567455
19, 0.0016584762
20, 0.0019197448
20, 0.0033964391
20, 0.0019577832
20, 0.0030779194
20, 0.0035062064
20, 0.004610366
20, 0.0026739426
20, 0.0034206272
21, 0.0050412593
21, 0.004815984
21, 0.0038335095
21, 0.0037133077
21, 0.004180513
21, 0.0037708937
21, 0.0036397025
21, 0.0033352738
22, 0.003314569
22, 0.002804666
22, 0.002941865
22, 0.002441411
22, 0.0030831078
22, 0.0028338707
22, 0.002984868
22, 0.0027449504
23, 0.0009816481
23, 0.0019730257
23, 0.0010948078
23, 0.002118589
23, 0.0018949386
23, 0.003021182
23, 0.002167108
23, 0.0033259566
24, 0.002642216
24, 0.0033810986
24, 0.0038114728
24, 0.00480447
24, 0.0038086013
24, 0.004625765
24, 0.0051362463
24, 0.006208127
25, 0.0038687787
25, 0.0031780847
25, 0.0039679175
