element_id,el_vol
1, 2.02963441608972e-08
2, 2.02770920054718e-08
3, 2.02608809729554e-08
4, 2.02610745958509e-08
5, 2.02637462365374e-08
6, 2.02708267948992e-08
7, 2.02750776168159e-08
8, 2.03079650873406e-08
9, 2.02747187927343e-08
10, 2.0280861434685e-08
11, 2.0303026815327e-08
12, 2.02958734263348e-08
13, 2.02872847410163e-08
14, 2.0315791715575e-08
15, 2.0306234915779e-08
16, 2.02917593838947e-08
17, 2.02774401714123e-08
18, 2.02705336960207e-08
19, 2.02818686290129e-08
20, 2.02651673220089e-08
21, 2.02704324436809e-08
22, 2.03069348003737e-08
23, 2.02913934543858e-08
24, 2.02829220086187e-08
25, 2.03012220367782e-08
26, 2.02904804069703e-08
27, 2.0306909931378e-08
28, 2.02983425623415e-08
29, 2.02999697052064e-08
30, 2.03006873533695e-08
31, 2.03039505208835e-08
32, 2.02921537351131e-08
33, 2.02937258109159e-08
34, 2.03077572535904e-08
35, 2.03056540470925e-08
36, 2.03122620945351e-08
37, 2.03070467108546e-08
38, 2.02942818106067e-08
39, 2.03034833390348e-08
40, 2.03083114769242e-08
41, 2.02999750342769e-08
42, 2.02991614628445e-08
43, 2.02993568620968e-08
44, 2.03094252526625e-08
45, 2.03166390377874e-08
46, 2.03184509217635e-08
47, 2.03036876200713e-08
48, 2.02989038911028e-08
49, 2.03054426606286e-08
50, 2.02985130925981e-08
51, 2.02971239815497e-08
52, 2.02949212990688e-08
53, 2.02985290798097e-08
54, 2.03116528041392e-08
55, 2.03082191063686e-08
56, 2.02732177712051e-08
57, 2.02872811883026e-08
58, 2.02906917934342e-08
59, 2.02985610542328e-08
60, 2.02976657703857e-08
61, 2.03031103040985e-08
62, 2.03161381051586e-08
63, 2.03013179600475e-08
64, 2.02960190875956e-08
65, 2.02772714175126e-08
66, 2.02770742419034e-08
67, 2.03227088491076e-08
68, 2.02970262819235e-08
69, 2.03021901512557e-08
70, 2.02799483872695e-08
71, 2.02796925918847e-08
72, 2.02768859480784e-08
73, 2.02708694274634e-08
74, 2.02897396661683e-08
75, 2.02861158982159e-08
76, 2.03063770243261e-08
77, 2.03231742545995e-08
78, 2.03017762601121e-08
79, 2.02964578477349e-08
80, 2.03272954024669e-08
81, 2.03363441642068e-08
82, 2.03090060324485e-08
83, 2.03012966437655e-08
84, 2.0297054703633e-08
85, 2.02972518792421e-08
86, 2.02974863583449e-08
87, 2.02978878149906e-08
88, 2.02967704865387e-08
89, 2.03150793964824e-08
90, 2.02970174001393e-08
91, 2.02935410698046e-08
92, 2.02953192030009e-08
93, 2.0303746239847e-08
94, 2.03006109700254e-08
95, 2.02946441874019e-08
96, 2.02964365314529e-08
97, 2.02997938458793e-08
98, 2.0297209246678e-08
99, 2.03027568090874e-08
100, 2.02732177712051e-08
101, 2.02776497815194e-08
102, 2.02902068480171e-08
103, 2.0286922364221e-08
104, 2.02984562491793e-08
105, 2.02941716764826e-08
106, 2.03015169120135e-08
107, 2.02898604584334e-08
108, 2.02721555098151e-08
109, 2.02638421598067e-08
110, 2.02769321333562e-08
111, 2.02848227104369e-08
112, 2.02802254989365e-08
113, 2.02796819337436e-08
114, 2.02704288909672e-08
115, 2.02737862053937e-08
116, 2.02686827321941e-08
117, 2.02581613706343e-08
118, 2.02928269743552e-08
119, 2.02799093074191e-08
120, 2.02854817388243e-08
121, 2.02951717653832e-08
122, 2.02942054272626e-08
123, 2.02794936399187e-08
124, 2.02651371239426e-08
125, 2.02627017387158e-08
126, 2.02721697206698e-08
127, 2.02798595694276e-08
128, 2.02828136508515e-08
129, 2.02933616577639e-08
130, 2.02727523657131e-08
131, 2.02910417357316e-08
132, 2.03084713490398e-08
133, 2.02787990843944e-08
134, 2.02739389720819e-08
135, 2.02940135807239e-08
136, 2.03040286805845e-08
137, 2.02885441780154e-08
138, 2.02830197082449e-08
139, 2.02814991467903e-08
140, 2.02792715953137e-08
141, 2.02826271333834e-08
142, 2.0270995548799e-08
143, 2.02863930098829e-08
144, 2.02960279693798e-08
145, 2.03287200406521e-08
146, 2.03038759138963e-08
147, 2.02939265392388e-08
148, 2.0299752989672e-08
149, 2.02949124172846e-08
150, 2.03001615517451e-08
151, 2.02971150997655e-08
152, 2.02929708592592e-08
153, 2.0297541425407e-08
154, 2.02826182515992e-08
155, 2.03021990330399e-08
156, 2.02988772457502e-08
157, 2.02918588598777e-08
158, 2.03009431487544e-08
159, 2.03022025857535e-08
160, 2.03078105442955e-08
161, 2.03000247722684e-08
162, 2.02973780005777e-08
163, 2.02987546771283e-08
164, 2.02980245944673e-08
165, 2.03147365596124e-08
166, 2.03124255193643e-08
167, 2.03310204227591e-08
168, 2.0319696147908e-08
169, 2.03016679023449e-08
170, 2.02978203134307e-08
171, 2.02939514082345e-08
172, 2.02858547737605e-08
173, 2.02974721474902e-08
174, 2.029486445565e-08
175, 2.02979713037621e-08
176, 2.0295694014294e-08
177, 2.02876986321598e-08
178, 2.02722283404455e-08
179, 2.02835064300189e-08
180, 2.02997938458793e-08
181, 2.0301589742644e-08
182, 2.03059684622531e-08
183, 2.02972891827358e-08
184, 2.02924912429125e-08
185, 2.02936867310655e-08
186, 2.02794527837113e-08
187, 2.02772625357284e-08
188, 2.03055297021137e-08
189, 2.03024494993542e-08
190, 2.02958325701275e-08
191, 2.02883079225558e-08
192, 2.02856664799356e-08
193, 2.02835028773052e-08
194, 2.02809147253902e-08
195, 2.02849950170503e-08
196, 2.02832275419951e-08
197, 2.02966212725642e-08
198, 2.03044283608733e-08
199, 2.02907255442142e-08
200, 2.02928607251351e-08
201, 2.03051904179574e-08
202, 2.03188506020524e-08
203, 2.03085210870313e-08
204, 2.02888195133255e-08
205, 2.02974721474902e-08
206, 2.02895300560613e-08
207, 2.02933030379882e-08
208, 2.02875298782601e-08
209, 2.02904963941819e-08
210, 2.0291645697057e-08
211, 2.02807228788515e-08
212, 2.02935517279457e-08
213, 2.0281547108425e-08
214, 2.03116066188613e-08
215, 2.02990708686457e-08
216, 2.0287641788741e-08
217, 2.02949248517825e-08
218, 2.0293017044537e-08
219, 2.0292961977475e-08
220, 2.02930312553917e-08
221, 2.02828402962041e-08
222, 2.02833980722517e-08
223, 2.02869330223621e-08
224, 2.02875227728327e-08
225, 2.02995007470008e-08
226, 2.02920613645574e-08
227, 2.03012113786372e-08
228, 2.02864107734513e-08
229, 2.02757259870623e-08
230, 2.027203471755e-08
231, 2.02781098579408e-08
232, 2.02946512928293e-08
233, 2.02864374188039e-08
234, 2.02854995023927e-08
235, 2.02825845008192e-08
236, 2.02846610619645e-08
237, 2.0276912593431e-08
238, 2.0277388657064e-08
239, 2.02694732109876e-08
240, 2.02926457859576e-08
241, 2.02747632016553e-08
242, 2.03085779304502e-08
243, 2.02927221693017e-08
244, 2.02859133935362e-08
245, 2.02905603430281e-08
246, 2.02747898470079e-08
247, 2.02957401995718e-08
248, 2.02930383608191e-08
249, 2.02869987475651e-08
250, 2.02843057905966e-08
251, 2.02773140500767e-08
252, 2.02908925217571e-08
253, 2.02999164145012e-08
254, 2.02720027431269e-08
255, 2.02726351261617e-08
256, 2.02907344259984e-08
257, 2.03032719525709e-08
258, 2.02931360604452e-08
259, 2.02898107204419e-08
260, 2.02914094415974e-08
261, 2.02822043604556e-08
262, 2.02933581050502e-08
263, 2.02731875731388e-08
264, 2.02742818089519e-08
265, 2.03041654600611e-08
266, 2.03048600155853e-08
267, 2.02919974157112e-08
268, 2.03091623518503e-08
269, 2.02923455816517e-08
270, 2.02954559824775e-08
271, 2.03012113786372e-08
272, 2.02931094150927e-08
273, 2.02831724749331e-08
274, 2.03003018839354e-08
275, 2.03024441702837e-08
276, 2.02974792529176e-08
277, 2.02979144603432e-08
278, 2.03088568184739e-08
279, 2.03056469416651e-08
280, 2.02950456440476e-08
281, 2.0289411040153e-08
282, 2.02920418246322e-08
283, 2.02924486103484e-08
