element_id,el_vol
1, 2.03279206800744e-08
2, 2.03156158562479e-08
3, 2.03169605583753e-08
4, 2.03223002870345e-08
5, 2.03312495727914e-08
6, 2.03293417655459e-08
7, 2.03212433547151e-08
8, 2.031107904088e-08
9, 2.03084820071808e-08
10, 2.03257481956598e-08
11, 2.03213605942665e-08
12, 2.03315835278772e-08
13, 2.03177474844551e-08
14, 2.03170351653625e-08
15, 2.0331022199116e-08
16, 2.03386587571686e-08
17, 2.03411669730258e-08
18, 2.0325380489794e-08
19, 2.03148200483838e-08
20, 2.03247143559793e-08
21, 2.034220436542e-08
22, 2.03357330974541e-08
23, 2.03133438958503e-08
24, 2.03188239566998e-08
25, 2.03187493497126e-08
26, 2.03300984935595e-08
27, 2.03188008640609e-08
28, 2.03157615175087e-08
29, 2.03174757018587e-08
30, 2.03201331316905e-08
31, 2.03243679663956e-08
32, 2.03279721944227e-08
33, 2.03214174376853e-08
34, 2.03524646025244e-08
35, 2.03414050048423e-08
36, 2.03319032721083e-08
37, 2.03307877200132e-08
38, 2.03257002340251e-08
39, 2.0340689133036e-08
40, 2.03452970026774e-08
41, 2.03417478417123e-08
42, 2.03457712899535e-08
43, 2.03586285607571e-08
44, 2.03595771353093e-08
45, 2.03205452464772e-08
46, 2.03252632502426e-08
47, 2.03234584716938e-08
48, 2.03358023753708e-08
49, 2.03353316408084e-08
50, 2.03309795665518e-08
51, 2.0331331285206e-08
52, 2.0331674122076e-08
53, 2.03212522364993e-08
54, 2.03202148441051e-08
55, 2.03153334155104e-08
56, 2.03338004212128e-08
57, 2.03367349627115e-08
58, 2.03330099424193e-08
59, 2.0328190686314e-08
60, 2.03240180240982e-08
61, 2.03203107673744e-08
62, 2.03171595103413e-08
63, 2.03198684545214e-08
64, 2.03130277043329e-08
65, 2.0322483251789e-08
66, 2.03387795494336e-08
67, 2.03165111400949e-08
68, 2.03234478135528e-08
69, 2.0338498885053e-08
70, 2.03409946664124e-08
71, 2.03353458516631e-08
72, 2.03316243840845e-08
73, 2.03223358141713e-08
74, 2.03190495540184e-08
75, 2.03264587383956e-08
76, 2.0320481297631e-08
77, 2.03181631519556e-08
78, 2.03363850204141e-08
79, 2.03339016735526e-08
80, 2.03243235574746e-08
81, 2.03240801965876e-08
82, 2.03184633562614e-08
83, 2.03210976934542e-08
84, 2.03138021959148e-08
85, 2.0320690907738e-08
86, 2.03207743965095e-08
87, 2.03204741922036e-08
88, 2.03272847443259e-08
89, 2.03411580912416e-08
90, 2.03329033610089e-08
91, 2.03319814318093e-08
92, 2.03353902605841e-08
93, 2.03440979618108e-08
94, 2.03237746632112e-08
95, 2.03153440736514e-08
96, 2.03241636853591e-08
97, 2.03187688896378e-08
98, 2.03178949220728e-08
99, 2.03262064957244e-08
100, 2.03238599283395e-08
101, 2.03308818669257e-08
102, 2.03462011683087e-08
103, 2.03220356098655e-08
104, 2.03348875515985e-08
105, 2.03327754633165e-08
106, 2.03375165597208e-08
107, 2.03287466860047e-08
108, 2.03220924532843e-08
109, 2.03208152527168e-08
110, 2.03197227932606e-08
111, 2.03211527605163e-08
112, 2.03279775234932e-08
113, 2.03352978900284e-08
114, 2.03163921241867e-08
115, 2.03233501139266e-08
116, 2.03159764566863e-08
117, 2.03079064675649e-08
118, 2.03102743512318e-08
119, 2.03168610823923e-08
120, 2.03257037867388e-08
121, 2.03111341079421e-08
122, 2.0329716576839e-08
123, 2.03235490658926e-08
124, 2.03219645555919e-08
125, 2.03238084139912e-08
126, 2.03292778166997e-08
127, 2.03343475391193e-08
128, 2.03227887851654e-08
129, 2.03259222786301e-08
130, 2.03190833047984e-08
131, 2.0313224879942e-08
132, 2.03221279804211e-08
133, 2.03312904289987e-08
134, 2.03162642264942e-08
135, 2.03119405739471e-08
136, 2.03270236198705e-08
137, 2.03330259296308e-08
138, 2.03421457456443e-08
139, 2.03223518013829e-08
140, 2.03343759608288e-08
141, 2.03236130147388e-08
142, 2.03302619183887e-08
143, 2.03318126779095e-08
144, 2.03132604070788e-08
145, 2.03237942031365e-08
146, 2.03185681613149e-08
147, 2.03300167811449e-08
148, 2.03219858718739e-08
149, 2.03195149595103e-08
150, 2.0320049642919e-08
151, 2.0333134287398e-08
152, 2.03326564474082e-08
153, 2.03338395010633e-08
154, 2.03226608874729e-08
155, 2.03503862650223e-08
156, 2.03474765925193e-08
157, 2.03202681348102e-08
158, 2.03205701154729e-08
159, 2.03348289318228e-08
160, 2.03384757924141e-08
161, 2.0342094231296e-08
162, 2.03476311355644e-08
163, 2.03609680227146e-08
164, 2.03615293514758e-08
165, 2.03557686262457e-08
166, 2.03332319870242e-08
167, 2.03407388710275e-08
168, 2.03235934748136e-08
169, 2.03258281317176e-08
170, 2.03376906426911e-08
171, 2.03253840425077e-08
172, 2.03322514380488e-08
173, 2.03310612789664e-08
174, 2.03262793263548e-08
175, 2.03233998519181e-08
176, 2.0324396388105e-08
177, 2.03311998347999e-08
178, 2.03372767515475e-08
179, 2.03342871429868e-08
180, 2.03338998971958e-08
181, 2.03273113896785e-08
182, 2.03201615533999e-08
183, 2.03218473160405e-08
184, 2.03190566594458e-08
185, 2.0313125403959e-08
186, 2.03274019838773e-08
187, 2.03308285762205e-08
188, 2.03158680989191e-08
189, 2.0330944039415e-08
190, 2.03441885560096e-08
191, 2.03441263835202e-08
192, 2.03300754009206e-08
193, 2.03204510995647e-08
194, 2.03156620415257e-08
195, 2.0317107995993e-08
