element_id,Stress
1, 407.58258
1, 396.91666
1, 387.2708
1, 381.25296
1, 397.9419
1, 396.13025
1, 394.043
1, 381.23193
2, 345.00867
2, 327.03177
2, 336.9885
2, 346.1773
2, 345.93765
2, 321.1311
2, 343.8189
2, 333.5559
3, 357.1555
3, 382.66348
3, 338.9913
3, 398.50284
3, 344.05603
3, 385.97427
3, 393.27405
3, 409.47293
4, 378.8585
4, 375.84473
4, 414.54034
4, 413.32956
4, 396.56503
4, 395.45847
4, 422.58484
4, 426.7732
5, 413.52258
5, 432.84512
5, 420.6792
5, 439.77084
5, 416.89612
5, 449.83392
5, 435.395
5, 452.00568
6, 422.97934
6, 410.76184
6, 390.2547
6, 372.62598
6, 429.8434
6, 400.9537
6, 382.28873
6, 368.96432
7, 370.05878
7, 346.47256
7, 368.2204
7, 354.75015
7, 391.52573
7, 355.43625
7, 368.97156
7, 350.58704
8, 326.34744
8, 356.83264
8, 350.8452
8, 365.96765
8, 322.98117
8, 367.30756
8, 332.1596
8, 363.40857
9, 466.71692
9, 500.26263
9, 469.66724
9, 476.05002
9, 477.08597
9, 471.24152
9, 468.14722
9, 459.37744
10, 476.8522
10, 462.38483
10, 485.4821
10, 445.06848
10, 456.43362
10, 452.3802
10, 440.28027
10, 441.06662
11, 360.2955
11, 345.17142
11, 343.31433
11, 355.0945
11, 376.17673
11, 359.7394
11, 367.74274
11, 359.43588
12, 393.94342
12, 378.38025
12, 389.1246
12, 362.93448
12, 396.0575
12, 352.19794
12, 376.65692
12, 331.49075
13, 332.8056
13, 285.45404
13, 337.32254
13, 279.08652
13, 339.23697
13, 311.91983
13, 336.52728
13, 297.8396
14, 323.09387
14, 341.76852
14, 361.27567
14, 376.00534
14, 355.6317
14, 375.87668
14, 340.434
14, 357.3366
15, 358.24527
15, 375.50613
15, 376.63678
15, 403.8474
15, 406.5205
15, 414.6086
15, 418.96185
15, 425.21582
16, 388.2925
16, 379.25705
16, 426.54395
16, 434.40616
16, 411.20697
16, 414.9799
16, 450.86597
16, 470.45328
17, 437.76028
17, 422.16467
17, 446.31076
17, 412.70398
17, 465.03763
17, 460.82727
17, 458.9086
17, 428.60712
