element_id,Strain
1, 0.010153958
1, 0.009755857
1, 0.010127137
1, 0.009661659
1, 0.010134756
1, 0.009639014
1, 0.010138035
1, 0.009574906
2, 0.009078103
2, 0.008509576
2, 0.009002874
2, 0.008364982
2, 0.008923392
2, 0.008436888
2, 0.008854495
2, 0.008298629
3, 0.007970019
3, 0.007976268
3, 0.007900329
3, 0.008052511
3, 0.007868977
3, 0.007819961
3, 0.007813661
3, 0.007910546
4, 0.007708969
4, 0.007616771
4, 0.0077707395
4, 0.0077574123
4, 0.0076709995
4, 0.0076570245
4, 0.0076432503
4, 0.007708138
5, 0.008111351
5, 0.008787821
5, 0.007931512
5, 0.008437296
5, 0.008129614
5, 0.008862781
5, 0.007959199
5, 0.008521681
6, 0.009257171
6, 0.009203462
6, 0.008766551
6, 0.008663148
6, 0.00932275
6, 0.00926524
6, 0.008831163
6, 0.008723966
7, 0.009076813
7, 0.008887528
7, 0.008614691
7, 0.008338514
7, 0.009069545
7, 0.008766131
7, 0.008651791
7, 0.0082615195
8, 0.008964275
8, 0.009517796
8, 0.008456354
8, 0.009060231
8, 0.009153038
8, 0.010031851
8, 0.008540204
8, 0.009469155
9, 0.010603223
9, 0.010829731
9, 0.01005931
9, 0.010554547
9, 0.010842623
9, 0.010323114
9, 0.01039847
9, 0.0101478025
10, 0.011162108
10, 0.011794983
10, 0.010789264
10, 0.0113946935
10, 0.010563852
10, 0.011714098
10, 0.010206379
10, 0.011329082
11, 0.011157761
11, 0.010365561
11, 0.011129093
11, 0.010264404
11, 0.01136505
11, 0.010530035
11, 0.0113109285
11, 0.010403451
12, 0.009185051
12, 0.009099834
12, 0.008833134
12, 0.008598303
12, 0.008817924
12, 0.008680381
12, 0.008403689
12, 0.008116641
13, 0.008239686
13, 0.006937571
13, 0.007916669
13, 0.0066000815
13, 0.007858197
13, 0.00663026
13, 0.0077319164
13, 0.0064892336
14, 0.0065998673
14, 0.007561871
14, 0.006371191
14, 0.0072998386
14, 0.0062362724
14, 0.007275612
14, 0.0059735132
14, 0.0069794506
15, 0.0079188235
15, 0.008006273
15, 0.0076414035
15, 0.007822281
15, 0.0077137137
15, 0.008030936
15, 0.007402655
15, 0.0078132115
16, 0.0076789237
16, 0.0073809563
16, 0.0076518185
16, 0.007332839
16, 0.00787833
16, 0.007608774
16, 0.007862597
16, 0.0075720213
17, 0.007311887
17, 0.007105294
17, 0.0071861995
17, 0.0069214543
17, 0.007543926
17, 0.007402105
17, 0.0074655414
17, 0.0072655324
18, 0.0071387794
18, 0.006924538
18, 0.006772047
18, 0.0066846954
18, 0.007455852
18, 0.0071591553
18, 0.007111184
18, 0.0069414107
19, 0.007132045
19, 0.007881114
19, 0.0069020605
19, 0.007626678
19, 0.0072385017
19, 0.0077484897
19, 0.0069230613
19, 0.0074085672
20, 0.008014791
20, 0.007263394
20, 0.007522726
20, 0.006707025
20, 0.0080489265
20, 0.007577792
20, 0.0074478574
20, 0.0069124196
21, 0.0075118006
21, 0.00911404
21, 0.0070175896
21, 0.008227713
21, 0.0077553904
21, 0.009097647
21, 0.007279674
21, 0.008229897
22, 0.009584736
22, 0.0090422025
22, 0.008552285
22, 0.00854701
22, 0.009491901
22, 0.00882831
22, 0.008489976
22, 0.00836378
23, 0.00649661
23, 0.005745136
23, 0.0061518303
23, 0.0053535327
23, 0.006232553
23, 0.0054729385
23, 0.0057706162
23, 0.0049643777
24, 0.0054469677
24, 0.005284476
24, 0.005029831
24, 0.00500758
24, 0.005676174
24, 0.00576421
24, 0.005221996
24, 0.0054503316
25, 0.0056459163
25, 0.006107578
25, 0.005449953
25, 0.0057267435
25, 0.005662286
25, 0.0058077965
25, 0.0053944094
25, 0.0053551993
26, 0.006251593
26, 0.0068152235
26, 0.005853183
26, 0.006504969
26, 0.0058435197
26, 0.0064169453
26, 0.0054670814
26, 0.006128636
27, 0.006687522
27, 0.006284265
27, 0.0062811673
27, 0.0059020934
27, 0.0064900736
27, 0.0062538763
27, 0.006089702
27, 0.005877634
28, 0.006097579
28, 0.0059885834
28, 0.0061516087
28, 0.006021598
28, 0.0062420275
28, 0.0063434886
28, 0.006349447
28, 0.006429872
29, 0.0060837283
29, 0.0059636156
29, 0.006172064
29, 0.006101381
29, 0.006485501
29, 0.0064664264
29, 0.0064643268
29, 0.0064946744
30, 0.0058523486
30, 0.006265422
30, 0.0057477546
30, 0.006070987
30, 0.006193407
30, 0.0061246813
30, 0.006348971
30, 0.006190486
31, 0.0060990527
31, 0.004976925
31, 0.005391379
31, 0.004487637
31, 0.006073023
31, 0.0055560283
31, 0.005491269
31, 0.005192392
32, 0.0048104664
32, 0.0058101323
32, 0.0048136166
32, 0.0057697166
32, 0.0054744473
32, 0.005956311
32, 0.005483404
32, 0.005921692
33, 0.006302691
33, 0.0065335874
33, 0.0062103397
33, 0.0063070864
33, 0.0062781144
33, 0.006488924
33, 0.006046446
33, 0.0061230515
34, 0.0058645923
34, 0.005344677
34, 0.0056567867
34, 0.0052848514
34, 0.005853409
34, 0.0053586727
34, 0.005776185
34, 0.005429254
35, 0.005524641
35, 0.006146444
35, 0.005596455
35, 0.0061432067
35, 0.0058072205
35, 0.005985166
35, 0.005737152
35, 0.005839997
36, 0.0060310145
36, 0.005148504
36, 0.0059460853
36, 0.0051826653
36, 0.0053957887
36, 0.0047097364
36, 0.005454223
36, 0.0048871264
37, 0.0043357154
37, 0.0045108483
37, 0.0040193647
37, 0.003915004
37, 0.004097005
37, 0.0041557425
37, 0.0040303487
37, 0.0038096893
38, 0.004378072
38, 0.0044396776
38, 0.004031074
38, 0.0040917993
38, 0.0040582865
38, 0.004254543
38, 0.0037272254
38, 0.0039225663
39, 0.0050007966
39, 0.005102057
39, 0.004247123
39, 0.004494453
39, 0.004910303
39, 0.00486593
39, 0.0041655963
39, 0.0042673843
40, 0.00567208
40, 0.006247571
40, 0.0053150174
40, 0.0058886306
40, 0.005127004
40, 0.005803613
40, 0.0047703544
40, 0.005445061
41, 0.0060765534
41, 0.0056907237
41, 0.0056369356
41, 0.0052157966
41, 0.0061961524
41, 0.006003331
41, 0.0056827962
41, 0.005454582
42, 0.005240713
42, 0.005550233
42, 0.0053073405
42, 0.005805369
42, 0.0053238017
42, 0.0052495385
42, 0.0051924833
42, 0.005306584
43, 0.0057637403
43, 0.005560405
43, 0.0054992544
43, 0.0051563787
43, 0.005369911
43, 0.005520077
43, 0.004986545
43, 0.004997124
44, 0.0056213723
44, 0.005768022
44, 0.005277875
44, 0.0053545013
44, 0.005608344
44, 0.0058415197
44, 0.005250479
44, 0.005413624
45, 0.0048758565
45, 0.004998724
45, 0.0047780355
45, 0.004891802
45, 0.0046879495
45, 0.0051027476
45, 0.0046281316
45, 0.0050338046
46, 0.005297804
46, 0.0051871184
46, 0.004981528
46, 0.0050739977
46, 0.005526827
46, 0.0053581414
46, 0.0052182637
46, 0.005252776
47, 0.0047043115
47, 0.004509082
47, 0.004635081
47, 0.004383542
47, 0.004973063
47, 0.004965555
47, 0.005031535
47, 0.0049676904
48, 0.0036970878
48, 0.0030852635
48, 0.003817458
48, 0.0031870548
48, 0.0044672727
48, 0.0038832582
48, 0.004492091
48, 0.003889539
49, 0.0029664144
49, 0.0027620026
49, 0.002618308
49, 0.0023588017
49, 0.0034402
49, 0.0030351789
49, 0.0030779773
49, 0.002617908
50, 0.0027675084
50, 0.003100488
50, 0.0026191138
50, 0.0029191226
50, 0.0029532823
50, 0.0030954203
50, 0.0026988147
50, 0.002807991
51, 0.003452627
51, 0.003732912
51, 0.003213065
51, 0.003508633
51, 0.003181664
51, 0.003526466
51, 0.0030676438
51, 0.0034277837
52, 0.003671866
52, 0.0036732403
52, 0.0034294634
52, 0.0034822207
52, 0.003706038
52, 0.0035748647
52, 0.0033454786
52, 0.0032657108
53, 0.004019135
53, 0.0046806014
53, 0.0036065644
53, 0.0041143657
53, 0.0035758289
53, 0.004168961
53, 0.0032032446
53, 0.0036428645
54, 0.0045035915
54, 0.0041574873
54, 0.0046060947
54, 0.0042778333
54, 0.0039045992
54, 0.0034813187
54, 0.0038822868
54, 0.0034769021
55, 0.004157054
55, 0.004226317
55, 0.004208781
55, 0.004316231
55, 0.0036079893
55, 0.0038323738
55, 0.0037791787
55, 0.0040417495
56, 0.0046117646
56, 0.0043456554
56, 0.0042869705
56, 0.0041499166
56, 0.0046868706
56, 0.0045169927
56, 0.0043577435
56, 0.0043169186
57, 0.004258057
57, 0.0047350563
57, 0.004142247
57, 0.0045958553
57, 0.004493906
57, 0.0050048595
57, 0.004423588
57, 0.0049111843
58, 0.004782731
58, 0.004938582
58, 0.0049345004
58, 0.00498947
58, 0.005242242
58, 0.00550055
58, 0.0052386182
58, 0.005395996
59, 0.004653133
59, 0.0041383104
59, 0.004796983
59, 0.0044199307
59, 0.0051943045
59, 0.004597337
59, 0.0052960594
59, 0.0048369495
60, 0.0036042668
60, 0.0033226726
60, 0.0040786825
60, 0.003827363
60, 0.0038180056
60, 0.0032935191
60, 0.0043150843
60, 0.003820773
61, 0.0032908847
61, 0.0028977592
61, 0.0034047344
61, 0.0029334186
61, 0.0031952912
61, 0.0030313388
61, 0.0033544288
61, 0.0031122852
62, 0.0026606768
62, 0.0027321144
62, 0.002596904
62, 0.0026275767
62, 0.002883505
62, 0.0028612462
62, 0.0027095545
62, 0.0026465142
63, 0.0025217806
63, 0.0028499283
63, 0.002556024
63, 0.003026312
63, 0.0025324472
63, 0.002690985
63, 0.0025802585
63, 0.0028809179
64, 0.0030590766
64, 0.0032300525
64, 0.0030598496
64, 0.0031743494
64, 0.0028840222
64, 0.0032170895
64, 0.0030131594
64, 0.0032897764
65, 0.0040583955
65, 0.0043551247
65, 0.0036436284
65, 0.0039172606
65, 0.003784405
65, 0.0039183344
65, 0.0034950532
65, 0.0036059252
66, 0.00455675
66, 0.0045119743
66, 0.0044280537
66, 0.004266617
66, 0.0044681486
66, 0.004550889
66, 0.0042705634
66, 0.0042366427
67, 0.003154481
67, 0.0029914547
67, 0.0033508148
67, 0.003114462
67, 0.0032027625
67, 0.002873014
67, 0.0034431717
67, 0.0030400562
68, 0.0031398009
68, 0.0038952467
68, 0.003098542
68, 0.0038772384
68, 0.0030601418
68, 0.0038767352
68, 0.003044627
68, 0.0038845069
69, 0.004686256
69, 0.004957553
69, 0.0045520714
69, 0.0048667397
69, 0.004559237
69, 0.004857153
69, 0.004432074
69, 0.004773352
70, 0.0054041673
70, 0.0060509355
70, 0.0056076157
70, 0.006365698
70, 0.0053707254
70, 0.005936272
70, 0.005474693
70, 0.0061514294
71, 0.0058924984
71, 0.0050593833
71, 0.006029433
71, 0.0051139607
71, 0.0058222897
71, 0.005116209
71, 0.0060395896
71, 0.0052510574
72, 0.0043465113
72, 0.0039134654
72, 0.004507803
72, 0.0041846405
72, 0.00440171
72, 0.003883256
72, 0.0046795295
72, 0.004270925
73, 0.0035622988
73, 0.0032169803
73, 0.003940622
73, 0.0033608628
73, 0.0032391467
73, 0.0028300814
73, 0.0035560224
73, 0.0029127218
74, 0.0029333597
74, 0.003408497
74, 0.0029948887
74, 0.0034422132
74, 0.0027080115
74, 0.003265361
74, 0.002728766
74, 0.0032582677
75, 0.003474052
75, 0.0035946858
75, 0.003573138
75, 0.0036613604
75, 0.003467968
75, 0.0035473465
75, 0.003467464
75, 0.0035144375
76, 0.0037366727
76, 0.0034549385
76, 0.0038735576
76, 0.003726342
76, 0.0035325151
76, 0.0034629288
76, 0.0036943275
76, 0.0037592482
77, 0.003553494
77, 0.0033406138
77, 0.003602257
77, 0.0034169524
77, 0.0037015176
77, 0.0034178344
77, 0.0037532917
77, 0.003497179
78, 0.004016118
78, 0.0047796723
78, 0.0042204303
78, 0.005190085
78, 0.0043946593
78, 0.0050929394
78, 0.004651745
78, 0.005556276
79, 0.004915579
79, 0.0052109947
79, 0.005669156
79, 0.0060333116
79, 0.005258137
79, 0.0055155302
79, 0.006103782
79, 0.00643004
80, 0.0053975172
80, 0.005692974
80, 0.006094307
80, 0.0064976183
80, 0.0054047494
80, 0.0054674707
80, 0.006106509
80, 0.006276944
81, 0.006187283
81, 0.006544093
81, 0.006554048
81, 0.0066352356
81, 0.0059487754
81, 0.006548934
81, 0.0064354017
81, 0.0067600426
82, 0.006134315
82, 0.0049861055
82, 0.0065456587
82, 0.0050632027
82, 0.006449807
82, 0.0053891144
82, 0.006752617
82, 0.005357778
83, 0.004413063
83, 0.00445279
83, 0.0045918315
83, 0.0049610967
83, 0.004646785
83, 0.004348115
83, 0.0044158194
83, 0.0044462113
84, 0.004425776
84, 0.004178647
84, 0.0049000666
84, 0.0045995354
