element_id,el_vol
1, 2.02511802882555e-08
2, 2.02570991092443e-08
3, 2.02681480487854e-08
4, 2.02423393602658e-08
5, 2.02459169429403e-08
6, 2.02470804566701e-08
7, 2.0265586542223e-08
8, 2.02708001495466e-08
9, 2.02612735478169e-08
10, 2.02503507296115e-08
11, 2.02517416170167e-08
12, 2.0245920495654e-08
13, 2.02458991793719e-08
14, 2.02521182046667e-08
15, 2.02489545131357e-08
16, 2.02331538190492e-08
17, 2.02406909011188e-08
18, 2.02546655003744e-08
19, 2.02719210307123e-08
20, 2.02370760149506e-08
21, 2.02393710679871e-08
22, 2.0233953179627e-08
23, 2.02543404270727e-08
24, 2.02394740966838e-08
25, 2.02567882467974e-08
26, 2.0249183663168e-08
27, 2.02538874560787e-08
28, 2.02578842589674e-08
29, 2.0262257649506e-08
30, 2.02615169087039e-08
31, 2.0249670384942e-08
32, 2.02408472205207e-08
33, 2.02519885306174e-08
34, 2.02261460913178e-08
35, 2.02315995068147e-08
36, 2.02499439438952e-08
37, 2.02395789017373e-08
38, 2.02408632077322e-08
39, 2.02220569178735e-08
40, 2.02341379207382e-08
41, 2.02411580829676e-08
42, 2.0230158881418e-08
43, 2.02166710039364e-08
44, 2.02173335850375e-08
45, 2.02550669570201e-08
46, 2.02505621160753e-08
47, 2.02489136569284e-08
48, 2.02365164625462e-08
49, 2.02360705969795e-08
50, 2.02432648421791e-08
51, 2.02423322548384e-08
52, 2.02537133731084e-08
53, 2.0251494703416e-08
54, 2.025479162171e-08
55, 2.0253839494444e-08
56, 2.02415257888333e-08
57, 2.0237347797547e-08
58, 2.02423340311952e-08
59, 2.02436218899038e-08
60, 2.02529424342401e-08
61, 2.02631902368466e-08
62, 2.02566230456114e-08
63, 2.02611722954771e-08
64, 2.02707894914056e-08
65, 2.02605558996538e-08
66, 2.0244737441999e-08
67, 2.02537595583863e-08
68, 2.02436165608333e-08
69, 2.02331769116881e-08
70, 2.02365857404629e-08
71, 2.02446681640822e-08
72, 2.02476009292241e-08
73, 2.02590868525476e-08
74, 2.02676559979409e-08
75, 2.02626075918033e-08
76, 2.02608880783828e-08
77, 2.02599697018968e-08
78, 2.02370458168843e-08
79, 2.02393550807756e-08
80, 2.02456575948418e-08
81, 2.02514716107771e-08
82, 2.02607797206156e-08
83, 2.02531840187703e-08
84, 2.02594279130608e-08
85, 2.02698853257743e-08
86, 2.02629397705323e-08
87, 2.02675636273852e-08
88, 2.02474090826854e-08
89, 2.02365555423967e-08
90, 2.0231098574186e-08
91, 2.02445438191035e-08
92, 2.0241097686835e-08
93, 2.02401526649965e-08
94, 2.02506917901246e-08
95, 2.02623429146342e-08
96, 2.02518357639292e-08
97, 2.02635384027872e-08
98, 2.02576657670761e-08
99, 2.02433643181621e-08
100, 2.02493009027194e-08
101, 2.02398879878274e-08
102, 2.02370369351002e-08
103, 2.0255487953591e-08
104, 2.02441423624578e-08
105, 2.02433501073074e-08
106, 2.02500149981688e-08
107, 2.02549870209623e-08
108, 2.02473149357729e-08
109, 2.02550953787295e-08
110, 2.02558592121704e-08
111, 2.02631245116436e-08
112, 2.02543279925749e-08
113, 2.02523047221348e-08
114, 2.02604120147498e-08
115, 2.02543812832801e-08
116, 2.02698746676333e-08
117, 2.02690539907735e-08
118, 2.02647516545085e-08
119, 2.02466150511782e-08
120, 2.02567687068722e-08
121, 2.02619290234907e-08
122, 2.02478478428247e-08
123, 2.02554577555247e-08
124, 2.02621759370913e-08
125, 2.02474410571085e-08
126, 2.02556673656318e-08
127, 2.02458121378868e-08
128, 2.02669738769146e-08
129, 2.02566248219682e-08
130, 2.02486614142572e-08
