element_id,el_vol
1, 2.03178647240065e-08
2, 2.03056735870177e-08
3, 2.03126706566081e-08
4, 2.03010710464469e-08
5, 2.03141183874322e-08
6, 2.03278496258008e-08
7, 2.03333261339367e-08
8, 2.03386907315917e-08
9, 2.03014316468852e-08
10, 2.03313739177702e-08
11, 2.03083114769242e-08
12, 2.03237373597176e-08
13, 2.0293702718277e-08
14, 2.03178167623719e-08
15, 2.03255190456275e-08
16, 2.03186907299369e-08
17, 2.03359782346979e-08
18, 2.03410071009102e-08
19, 2.03389234343376e-08
20, 2.027930179338e-08
21, 2.03218473160405e-08
22, 2.03221830474831e-08
23, 2.03050927183313e-08
24, 2.02838776885983e-08
25, 2.03245864582868e-08
26, 2.03258299080744e-08
27, 2.031488399723e-08
28, 2.03095833484213e-08
29, 2.03455172709255e-08
30, 2.03390637665279e-08
31, 2.03246859342698e-08
32, 2.0307451720214e-08
33, 2.03133936338418e-08
34, 2.03499261886009e-08
35, 2.0335180650477e-08
36, 2.03493293327028e-08
37, 2.03202414894577e-08
38, 2.03122443309667e-08
39, 2.031769419375e-08
40, 2.03556016487028e-08
41, 2.03648227170561e-08
42, 2.03519192609747e-08
43, 2.0347812323962e-08
44, 2.03536352216815e-08
45, 2.03310914770327e-08
46, 2.03370866813657e-08
47, 2.03253982533624e-08
48, 2.03288674782698e-08
49, 2.03284038491347e-08
50, 2.03290966283021e-08
51, 2.03296046663581e-08
52, 2.03545198473876e-08
53, 2.03360848161083e-08
54, 2.03258228026471e-08
55, 2.03213463834118e-08
56, 2.03310062119044e-08
57, 2.03274179710888e-08
58, 2.03266061760132e-08
59, 2.03305141610599e-08
60, 2.03450980507114e-08
61, 2.03496366424361e-08
62, 2.03347223504124e-08
63, 2.03473877746774e-08
64, 2.03448422553265e-08
65, 2.03362553463649e-08
66, 2.03268690768255e-08
67, 2.0325071403704e-08
68, 2.0320625182535e-08
69, 2.03239842733183e-08
70, 2.03321075531449e-08
71, 2.03346797178483e-08
72, 2.03384562524889e-08
73, 2.03383017094438e-08
74, 2.03466186121659e-08
75, 2.0348940310555e-08
76, 2.03499510575966e-08
77, 2.03309902246929e-08
78, 2.03256860231704e-08
79, 2.03180974267525e-08
80, 2.03202539239555e-08
81, 2.03242649376989e-08
82, 2.03341343762986e-08
83, 2.03295495992961e-08
84, 2.03242205287779e-08
85, 2.03447214630614e-08
86, 2.03512477980894e-08
87, 2.03556549394079e-08
88, 2.03322247926963e-08
89, 2.03276115939843e-08
90, 2.03111518715104e-08
91, 2.03249506114389e-08
92, 2.03263521569852e-08
93, 2.03506260731956e-08
94, 2.03446681723563e-08
95, 2.03367722662051e-08
96, 2.03389127761966e-08
97, 2.03444816548881e-08
98, 2.03374295182357e-08
99, 2.0332205252771e-08
100, 2.02990939612846e-08
101, 2.03111696350788e-08
102, 2.03403782705891e-08
103, 2.03232222162342e-08
104, 2.0340401363228e-08
105, 2.03367367390683e-08
106, 2.03618419902796e-08
107, 2.03444230351124e-08
108, 2.03018846178793e-08
109, 2.03072545446048e-08
110, 2.03042684887578e-08
111, 2.03245882346437e-08
112, 2.03302814583139e-08
113, 2.03318855085399e-08
114, 2.03108392327067e-08
115, 2.03233589957108e-08
116, 2.03170689161425e-08
117, 2.03202521475987e-08
118, 2.0316621274219e-08
119, 2.02914200997384e-08
120, 2.03285210886861e-08
121, 2.03145269495053e-08
122, 2.03319086011788e-08
123, 2.03204724158468e-08
124, 2.03243626373251e-08
125, 2.0308768000632e-08
126, 2.03225649642036e-08
127, 2.03229664208493e-08
128, 2.03454870728592e-08
129, 2.03263041953505e-08
130, 2.02868850607274e-08
131, 2.03007335386474e-08
132, 2.0313766668778e-08
133, 2.03213623706233e-08
134, 2.03044105973049e-08
135, 2.03178647240065e-08
136, 2.03175094526387e-08
137, 2.03086170103006e-08
138, 2.03368148987693e-08
139, 2.0357756369549e-08
140, 2.03255119402002e-08
141, 2.03006962351537e-08
142, 2.03021919276125e-08
143, 2.03088283967645e-08
144, 2.02916705660527e-08
145, 2.03231458328901e-08
146, 2.03301553369784e-08
147, 2.03155536837585e-08
148, 2.03039363100288e-08
149, 2.03217354055596e-08
150, 2.03552428246212e-08
151, 2.03260093201152e-08
152, 2.03150403166319e-08
153, 2.02963708062498e-08
154, 2.02901286883161e-08
155, 2.03234282736275e-08
156, 2.03437480195134e-08
157, 2.03380388086316e-08
158, 2.0319120608292e-08
159, 2.03128180942258e-08
160, 2.03244923113743e-08
161, 2.03529015863069e-08
162, 2.03596606240808e-08
163, 2.03469685544633e-08
164, 2.03283558875e-08
165, 2.03430658984871e-08
166, 2.0323357219354e-08
167, 2.03311678603768e-08
168, 2.03190229086658e-08
169, 2.03297219059095e-08
170, 2.03277572552452e-08
171, 2.03346139926452e-08
172, 2.03511181240401e-08
173, 2.03589163305651e-08
174, 2.03387848785042e-08
175, 2.03247818575392e-08
176, 2.03144079335971e-08
177, 2.03321892655595e-08
178, 2.0313015269835e-08
179, 2.030696499844e-08
180, 2.03302992218823e-08
181, 2.03425152278669e-08
182, 2.03453964786604e-08
183, 2.03345909000063e-08
184, 2.03386605335254e-08
185, 2.03358805350717e-08
186, 2.03333652137871e-08
187, 2.03185539504602e-08
188, 2.03239061136173e-08
189, 2.03203320836565e-08
190, 2.03286258937396e-08
191, 2.03343244464804e-08
192, 2.03379286745076e-08
193, 2.03420960076528e-08
194, 2.03364720618993e-08
195, 2.03351486760539e-08
196, 2.03417158672892e-08
197, 2.03402610310377e-08
198, 2.03318215596937e-08
199, 2.03188346148409e-08
200, 2.03189376435375e-08
201, 2.03160830380966e-08
202, 2.03251016017703e-08
203, 2.03395007503104e-08
204, 2.03364951545382e-08
205, 2.03218721850362e-08
206, 2.03327026326861e-08
207, 2.03391898878635e-08
208, 2.03465297943239e-08
209, 2.03263308407031e-08
210, 2.03213605942665e-08
211, 2.03269152621033e-08
212, 2.03377474861099e-08
213, 2.03339727278262e-08
214, 2.03257819464397e-08
215, 2.03274836962919e-08
216, 2.03332906067999e-08
217, 2.03418331068406e-08
218, 2.03471568482883e-08
219, 2.03536387743952e-08
220, 2.03366070650191e-08
221, 2.02919245850808e-08
222, 2.03230499096207e-08
223, 2.03434460388507e-08
224, 2.03248404773149e-08
225, 2.03371115503614e-08
226, 2.03413712540623e-08
227, 2.03607513071802e-08
228, 2.03371453011414e-08
229, 2.03150509747729e-08
230, 2.03081231830993e-08
231, 2.03002041843092e-08
232, 2.03223251560303e-08
233, 2.03226075967677e-08
234, 2.03330401404855e-08
235, 2.03187280334305e-08
236, 2.03307681800879e-08
237, 2.0315072291055e-08
238, 2.03250873909155e-08
239, 2.03155803291111e-08
240, 2.02982057828649e-08
241, 2.03135215315342e-08
242, 2.03060839254476e-08
243, 2.03333083703683e-08
244, 2.0338941197906e-08
245, 2.03230037243429e-08
246, 2.0319596671925e-08
247, 2.03202397131008e-08
248, 2.03104342233473e-08
249, 2.03415009281116e-08
250, 2.03078194260797e-08
251, 2.03126919728902e-08
252, 2.03241956597822e-08
253, 2.03427230616171e-08
254, 2.03394634468168e-08
255, 2.0318866589264e-08
256, 2.03468779602645e-08
257, 2.03456949066094e-08
258, 2.03105052776209e-08
259, 2.03228598394389e-08
260, 2.03533083720231e-08
261, 2.0318246640727e-08
262, 2.033147517011e-08
263, 2.03226964146097e-08
264, 2.0344936402239e-08
265, 2.03101802043193e-08
266, 2.03208294635715e-08
267, 2.03230232642682e-08
268, 2.03381382846146e-08
269, 2.03014742794494e-08
270, 2.03302636947456e-08
271, 2.0335468420285e-08
272, 2.03266878884278e-08
273, 2.03198453618825e-08
274, 2.03230925421849e-08
275, 2.03126866438197e-08
276, 2.02927754600069e-08
277, 2.03083008187832e-08
278, 2.03083860839115e-08
279, 2.03294572287405e-08
280, 2.03024690392795e-08
281, 2.0327659555619e-08
282, 2.03314840518942e-08
283, 2.03397316766996e-08
284, 2.03274748145077e-08
285, 2.03306314006113e-08
286, 2.03101304663278e-08
287, 2.03017940236805e-08
288, 2.03047481051044e-08
289, 2.03144665533728e-08
290, 2.03231440565332e-08
291, 2.03175964941238e-08
292, 2.03412611199383e-08
293, 2.03615204696916e-08
294, 2.03299652667965e-08
295, 2.03056131908852e-08
296, 2.03069721038673e-08
297, 2.03007459731452e-08
298, 2.03119352448766e-08
299, 2.03195718029292e-08
300, 2.03146655053388e-08
301, 2.03123242670245e-08
302, 2.03311625313063e-08
303, 2.03342942484142e-08
304, 2.03281107502562e-08
305, 2.03146655053388e-08
306, 2.03223375905282e-08
307, 2.03234797879759e-08
308, 2.03076453431095e-08
309, 2.03232186635205e-08
310, 2.03414973753979e-08
311, 2.03249754804347e-08
312, 2.03029113521325e-08
313, 2.03143066812572e-08
314, 2.03366354867285e-08
315, 2.03283541111432e-08
316, 2.03298426981746e-08
317, 2.0334052663884e-08
318, 2.03311820712315e-08
319, 2.03254177932877e-08
320, 2.03427035216919e-08
321, 2.03407388710275e-08
322, 2.03114787211689e-08
323, 2.02973673424367e-08
324, 2.03069454585147e-08
325, 2.03298338163904e-08
326, 2.03295194012298e-08
327, 2.03162979772742e-08
328, 2.03214067795443e-08
329, 2.03367864770598e-08
330, 2.0338410067211e-08
331, 2.03145802402105e-08
332, 2.03282297661644e-08
333, 2.03262153775086e-08
334, 2.03300682954932e-08
335, 2.03312193747252e-08
336, 2.03299688195102e-08
337, 2.03355270400607e-08
338, 2.03258867514933e-08
339, 2.0332636907483e-08
340, 2.03540420073978e-08
341, 2.03235686058179e-08
342, 2.03042542779031e-08
343, 2.03200247739233e-08
344, 2.03299865830786e-08
345, 2.03282777277991e-08
346, 2.03218828431773e-08
347, 2.03307575219469e-08
348, 2.03542835919279e-08
349, 2.03213819105486e-08
350, 2.03035259715989e-08
351, 2.03126298004008e-08
352, 2.03106100826744e-08
353, 2.03365200235339e-08
354, 2.03467411807878e-08
355, 2.03323455849613e-08
356, 2.03293719636122e-08
357, 2.0303955849954e-08
358, 2.03085708250228e-08
359, 2.03257854991534e-08
360, 2.0297109770695e-08
361, 2.03019059341614e-08
362, 2.03208383453557e-08
363, 2.03380388086316e-08
364, 2.03096046647033e-08
365, 2.03219236993846e-08
366, 2.03446592905721e-08
367, 2.03622949612736e-08
368, 2.0338045914059e-08
369, 2.03531502762644e-08
370, 2.03253769370804e-08
371, 2.03043732938113e-08
372, 2.03131413911706e-08
373, 2.03142089816311e-08
374, 2.03182395352997e-08
375, 2.03078460714323e-08
376, 2.03015861899303e-08
377, 2.03324130865212e-08
378, 2.03362571227217e-08
379, 2.03250678509903e-08
380, 2.03320915659333e-08
381, 2.03152321631705e-08
382, 2.03232293216615e-08
383, 2.03221528494169e-08
384, 2.03042134216957e-08
385, 2.03065546600101e-08
386, 2.03362997552858e-08
387, 2.03094412398741e-08
388, 2.03075423144128e-08
389, 2.03061283343686e-08
390, 2.0306135439796e-08
391, 2.03231564910311e-08
392, 2.03212682237108e-08
393, 2.03307717328016e-08
394, 2.03169019385996e-08
395, 2.03197014769785e-08
396, 2.03182413116565e-08
397, 2.03354559857871e-08
398, 2.03333705428577e-08
399, 2.03205186011246e-08
400, 2.03174952417839e-08
401, 2.03135801513099e-08
402, 2.03316847802171e-08
403, 2.03284908906198e-08
404, 2.03407868326622e-08
405, 2.03291374845094e-08
406, 2.03382679586639e-08
407, 2.0336297978929e-08
408, 2.03151770961085e-08
409, 2.03067074266983e-08
410, 2.03065493309396e-08
411, 2.03158805334169e-08
412, 2.03116972130601e-08
