element_id,Strain
1, 0.003819436
1, 0.003523042
1, 0.0038013866
1, 0.003523031
1, 0.003669775
1, 0.0034254051
1, 0.0036873673
1, 0.0034610273
2, 0.0030333772
2, 0.0026021411
2, 0.0030486693
2, 0.002601412
2, 0.002983297
2, 0.0025489763
2, 0.0029994221
2, 0.0025490797
3, 0.0022117489
3, 0.0022090753
3, 0.0023046532
3, 0.002342829
3, 0.002151976
3, 0.002189557
3, 0.0022631532
3, 0.00234159
4, 0.002122705
4, 0.002073904
4, 0.00225803
4, 0.0022624326
4, 0.0021517638
4, 0.0021621676
4, 0.0022433035
4, 0.0023069154
5, 0.0022350268
5, 0.002371431
5, 0.002278355
5, 0.002370935
5, 0.0023100986
5, 0.0024462321
5, 0.0023562105
5, 0.0024485202
6, 0.0024957417
6, 0.0024268357
6, 0.002415187
6, 0.00232275
6, 0.0025639057
6, 0.002497307
6, 0.002500618
6, 0.002410486
7, 0.0023360276
7, 0.0022602666
7, 0.002288336
7, 0.0021840688
7, 0.0024168007
7, 0.0023830158
7, 0.002385551
7, 0.002323257
8, 0.0026632252
8, 0.0033883047
8, 0.0025435563
8, 0.0031503208
8, 0.0029930002
8, 0.0038138672
8, 0.0028179267
8, 0.003520375
9, 0.004547919
9, 0.005054532
9, 0.0040756483
9, 0.0046826615
9, 0.004710447
9, 0.004767894
9, 0.004360167
9, 0.004518135
10, 0.0050382535
10, 0.004910629
10, 0.00477063
10, 0.004653375
10, 0.0047269585
10, 0.004920966
10, 0.0044328743
10, 0.0046371603
11, 0.004270854
11, 0.003954323
11, 0.004335499
11, 0.0040262896
11, 0.0043566027
11, 0.0038794442
11, 0.0043336204
11, 0.0038638543
12, 0.0033992194
12, 0.0031535027
12, 0.0031833064
12, 0.0029242458
12, 0.0033632647
12, 0.0031593053
12, 0.0031485697
12, 0.0029312584
13, 0.0026926445
13, 0.0024272169
13, 0.0026385314
13, 0.002449357
13, 0.0027161043
13, 0.0024431609
13, 0.002726051
13, 0.0025293631
14, 0.0027355093
14, 0.0034387726
14, 0.0027468652
14, 0.0034211392
14, 0.0027200396
14, 0.0034252084
14, 0.002705581
14, 0.0033817429
15, 0.003715587
15, 0.003637215
15, 0.0037670638
15, 0.0037487026
15, 0.0036689853
15, 0.0036884078
15, 0.0037029008
15, 0.0037823252
16, 0.003295623
16, 0.0030438276
16, 0.003481293
16, 0.0032152743
16, 0.003431195
16, 0.0032160738
16, 0.0036163689
16, 0.0033870288
17, 0.0027622983
17, 0.002418631
17, 0.002883398
17, 0.0025189808
17, 0.002964909
17, 0.0026435081
17, 0.0030756788
17, 0.002733532
18, 0.0022986752
18, 0.002291982
18, 0.0022780043
18, 0.0022926782
18, 0.002514894
18, 0.002447007
18, 0.0025183898
18, 0.0024718717
19, 0.0022738925
19, 0.0021541335
19, 0.002310264
19, 0.0022140446
19, 0.0024864592
19, 0.002496386
19, 0.002475836
19, 0.0025093143
20, 0.0022612726
20, 0.0021123805
20, 0.0020368586
20, 0.0017862567
20, 0.0027424109
20, 0.0025766622
20, 0.0024402665
20, 0.0021727982
21, 0.0023725056
21, 0.003203849
21, 0.0022181084
21, 0.0028739863
