element_id,Strain
1, 0.012213789
1, 0.011661902
1, 0.012216903
1, 0.011482632
1, 0.012249556
1, 0.011399492
1, 0.012255936
1, 0.011223533
2, 0.011151339
2, 0.010942824
2, 0.010726107
2, 0.010357059
2, 0.010718086
2, 0.010706121
2, 0.010317932
2, 0.01014545
3, 0.010516458
3, 0.010412206
3, 0.010121327
3, 0.010452112
3, 0.010380385
3, 0.010120223
3, 0.009945291
3, 0.0101199765
4, 0.0102080945
4, 0.010271875
4, 0.010270783
4, 0.010360409
4, 0.009966949
4, 0.010030727
4, 0.009942143
4, 0.010031761
5, 0.010766038
5, 0.0115648415
5, 0.010631219
5, 0.011217545
5, 0.010491729
5, 0.0113838855
5, 0.010383266
5, 0.011063005
6, 0.011800127
6, 0.0116231805
6, 0.011234607
6, 0.010968599
6, 0.011661651
6, 0.011554156
6, 0.01114039
6, 0.010943813
7, 0.011523259
7, 0.011196826
7, 0.01087777
7, 0.010439228
7, 0.011448447
7, 0.010890841
7, 0.010814801
7, 0.010145203
8, 0.011288292
8, 0.011781657
8, 0.010721239
8, 0.011310213
8, 0.011129164
8, 0.012201579
8, 0.010335665
8, 0.011503059
9, 0.013271731
9, 0.014136352
9, 0.012458985
9, 0.013448603
9, 0.013473577
9, 0.013555696
9, 0.0129830735
9, 0.013190267
10, 0.014577045
10, 0.015345559
10, 0.013857275
10, 0.014923373
10, 0.014448676
10, 0.01573789
10, 0.013496495
10, 0.015082389
11, 0.014476711
11, 0.012852841
11, 0.014454632
11, 0.0126133
11, 0.014762702
11, 0.013149313
11, 0.014891549
11, 0.013059989
12, 0.011011738
12, 0.011130836
12, 0.010944487
12, 0.010808793
12, 0.010406668
12, 0.0104377465
12, 0.010244532
12, 0.010021105
13, 0.010208275
13, 0.008120802
13, 0.01005892
13, 0.0077709495
13, 0.009671217
13, 0.007989623
13, 0.009822772
13, 0.007939894
14, 0.0076851333
14, 0.009580767
14, 0.007353853
14, 0.009325424
14, 0.007428834
14, 0.008875889
14, 0.007108392
14, 0.008631463
15, 0.0100081675
15, 0.009705835
15, 0.009613571
15, 0.009407361
15, 0.009317034
15, 0.009440723
15, 0.0088713495
15, 0.009090973
16, 0.009292676
16, 0.009174119
16, 0.00905633
16, 0.008864962
16, 0.009297207
16, 0.009176786
16, 0.009082379
16, 0.008889143
17, 0.008926075
17, 0.008492843
17, 0.008609504
17, 0.008091859
17, 0.008959572
17, 0.008614392
17, 0.008643367
17, 0.008213748
18, 0.008168978
18, 0.0075272215
18, 0.0077558723
18, 0.0073929164
18, 0.008370904
18, 0.007779989
18, 0.0080129765
18, 0.0077008926
19, 0.00835876
19, 0.010004258
19, 0.008029123
19, 0.009588559
19, 0.00820271
19, 0.009551282
19, 0.007895838
19, 0.009158541
20, 0.010412664
20, 0.009277434
20, 0.010069554
20, 0.008738336
20, 0.010452278
20, 0.009609369
20, 0.009812673
20, 0.008774288
21, 0.009509913
21, 0.011906508
21, 0.008702815
21, 0.01062252
21, 0.009639432
21, 0.011477803
21, 0.008828996
21, 0.010190815
22, 0.011909586
22, 0.010573782
22, 0.010672005
22, 0.0102560455
22, 0.01156411
22, 0.010357023
22, 0.010364435
22, 0.010077638
23, 0.010809001
23, 0.009613979
23, 0.010589157
23, 0.009049002
23, 0.009979777
23, 0.008503733
23, 0.009576885
23, 0.0077569066
24, 0.008768929
24, 0.007480014
24, 0.008001038
24, 0.0070736827
24, 0.008330184
24, 0.0072764633
24, 0.0076797046
24, 0.006987613
25, 0.0070927935
25, 0.007791406
25, 0.0069648693
25, 0.0072931927
25, 0.0064047785
25, 0.0071585695
25, 0.0061538597
25, 0.0065375683
26, 0.007653819
26, 0.008086446
26, 0.007256294
26, 0.0079149
26, 0.007046969
26, 0.0076643317
26, 0.0065307384
26, 0.007373636
27, 0.008163243
27, 0.007880192
27, 0.007617528
27, 0.007214881
27, 0.008167386
27, 0.008168877
27, 0.00761289
27, 0.007494646
28, 0.008112784
28, 0.008210192
28, 0.0078501385
28, 0.007949655
28, 0.00848978
28, 0.008633676
28, 0.008209037
28, 0.00835504
29, 0.007880011
29, 0.0074145515
29, 0.00799585
29, 0.007727211
29, 0.008449617
29, 0.008192799
29, 0.008405236
29, 0.008345277
30, 0.0072321985
30, 0.008065198
30, 0.007154154
30, 0.007748851
30, 0.007692087
30, 0.0077624666
30, 0.00813356
30, 0.0079656895
31, 0.007838353
31, 0.0056685396
31, 0.006945479
31, 0.0053368118
31, 0.007623304
31, 0.006561994
31, 0.00699425
31, 0.0064934767
32, 0.005731252
32, 0.008247804
32, 0.0056218174
32, 0.007843522
32, 0.00687206
32, 0.0082602035
32, 0.006913011
32, 0.0080065215
33, 0.009434808
33, 0.010260398
33, 0.009589044
33, 0.010438404
33, 0.009130556
33, 0.010005914
33, 0.008842448
33, 0.009740941
34, 0.006592169
34, 0.0050493935
34, 0.0059462544
34, 0.004866553
34, 0.0058267144
34, 0.00494868
34, 0.0052785864
34, 0.0048626303
35, 0.0052016163
35, 0.006457199
35, 0.005720472
35, 0.006953651
35, 0.00601032
35, 0.0065059643
35, 0.0062174685
35, 0.006690266
36, 0.006674683
36, 0.0054889894
36, 0.006703347
36, 0.0056488495
36, 0.005838447
36, 0.0050694644
36, 0.0060024424
36, 0.0053645656
37, 0.00501432
37, 0.005909398
37, 0.004452714
37, 0.004850468
37, 0.0047005494
37, 0.0054046935
37, 0.0044900114
37, 0.0046973457
38, 0.0055565895
38, 0.0048884125
38, 0.005020457
38, 0.0045509464
38, 0.0053901845
38, 0.0048713232
38, 0.0050638863
38, 0.0047436086
39, 0.004891178
39, 0.0044489973
39, 0.004079143
39, 0.0035397294
39, 0.0048446297
39, 0.0043335957
39, 0.004205458
39, 0.0035970146
40, 0.0052701873
40, 0.006842662
40, 0.004432672
40, 0.0060324925
40, 0.004805491
40, 0.006143379
40, 0.0038800759
40, 0.0052452437
41, 0.0061547337
41, 0.0049213674
41, 0.005522147
41, 0.004468746
41, 0.006316485
41, 0.0055164825
41, 0.005520827
41, 0.0049009216
42, 0.0041097025
42, 0.004914158
42, 0.0041512414
42, 0.0051962687
42, 0.0042025284
42, 0.0043405103
42, 0.0040043616
42, 0.004382538
43, 0.004774907
43, 0.0038652953
43, 0.0045512584
43, 0.003373607
43, 0.0043522385
43, 0.0043957024
43, 0.0037378415
43, 0.003513152
44, 0.004526134
44, 0.0059828754
44, 0.0034903397
44, 0.004585831
44, 0.004647687
44, 0.0054101623
44, 0.0038439888
44, 0.0042461473
45, 0.005984918
45, 0.0061624465
45, 0.0057127937
45, 0.0059379227
45, 0.005434136
45, 0.0059942123
45, 0.00547252
45, 0.0060800263
46, 0.0069819614
46, 0.0073978323
46, 0.0064513413
46, 0.0071426993
46, 0.0072315345
46, 0.0075833118
46, 0.0067731873
46, 0.007400649
47, 0.006659543
47, 0.0059495512
47, 0.006600229
47, 0.005728678
47, 0.0068348525
47, 0.006489001
47, 0.006923435
47, 0.0064159483
48, 0.0037878815
48, 0.0020113846
48, 0.003941319
48, 0.0022895958
48, 0.00484377
48, 0.0033308621
48, 0.0050568795
48, 0.003668883
49, 0.0016492306
49, 0.0022220549
49, 0.0013918759
49, 0.0017974221
49, 0.0029373998
49, 0.0029755319
49, 0.002487825
49, 0.0023586617
50, 0.0026796535
50, 0.0025249594
50, 0.0027869856
50, 0.0027220463
50, 0.0030264594
50, 0.002614156
50, 0.0029208697
50, 0.0025985276
51, 0.0029834667
51, 0.0034147822
51, 0.0028220012
51, 0.0031186957
51, 0.0025817677
51, 0.003132426
51, 0.0026281856
51, 0.0030444996
52, 0.0029445891
52, 0.00302899
52, 0.0025674042
52, 0.0026987658
52, 0.0031477835
52, 0.0030687691
52, 0.0024742165
52, 0.00244206
53, 0.0036022791
53, 0.0053220983
53, 0.0029706508
53, 0.004529952
53, 0.0030245844
53, 0.0042371578
53, 0.0025082477
53, 0.0035609044
54, 0.005729529
54, 0.00537466
54, 0.0059842872
54, 0.0055169077
54, 0.004076924
54, 0.0033379423
54, 0.0042244303
