element_id,Strain
1, 0.021525357
1, 0.020656852
1, 0.021554632
1, 0.020582952
1, 0.021555044
1, 0.02050939
1, 0.021624742
1, 0.020475881
2, 0.019222124
2, 0.017937861
2, 0.019004105
2, 0.017430868
2, 0.018900093
2, 0.017707573
2, 0.018637626
2, 0.017156342
3, 0.016716488
3, 0.016739642
3, 0.016441615
3, 0.016996523
3, 0.016507996
3, 0.016526941
3, 0.016262539
3, 0.016813038
4, 0.016276948
4, 0.016128276
4, 0.016576802
4, 0.01654879
4, 0.016207924
4, 0.016077492
4, 0.016370747
4, 0.016360957
5, 0.017123703
5, 0.01860818
5, 0.016900485
5, 0.018054027
5, 0.016978577
5, 0.018541612
5, 0.016772877
5, 0.018005082
6, 0.019380862
6, 0.01905705
6, 0.018526183
6, 0.018085044
6, 0.019321317
6, 0.019024383
6, 0.018547248
6, 0.018132957
7, 0.01880649
7, 0.018407596
7, 0.017962303
7, 0.017396355
7, 0.018623456
7, 0.017935805
7, 0.01785737
7, 0.017002862
8, 0.018636044
8, 0.019840598
8, 0.017796839
8, 0.018980678
8, 0.018823732
8, 0.020790657
8, 0.017686473
8, 0.019631477
9, 0.02247716
9, 0.023327291
9, 0.02107373
9, 0.022358172
9, 0.022925721
9, 0.022393474
9, 0.021859165
9, 0.02176181
10, 0.023991555
10, 0.02509711
10, 0.022948792
10, 0.024232984
10, 0.023109248
10, 0.025328703
10, 0.021971038
10, 0.024367824
11, 0.023657873
11, 0.022020329
11, 0.023730015
11, 0.02185733
11, 0.024364548
11, 0.022488663
11, 0.024423214
11, 0.022311999
12, 0.020013237
12, 0.019968063
12, 0.019392436
12, 0.019036831
12, 0.0191948
12, 0.0190148
12, 0.018440159
12, 0.017950173
13, 0.018106673
13, 0.015047026
13, 0.017686263
13, 0.014623447
13, 0.017202552
13, 0.014504198
13, 0.017266117
13, 0.014562941
14, 0.014465777
14, 0.017085893
14, 0.014191857
14, 0.01673103
14, 0.013904899
14, 0.01643165
14, 0.013555867
14, 0.01600147
15, 0.017853254
15, 0.017748168
15, 0.01746394
15, 0.017557103
15, 0.017265705
15, 0.0176982
15, 0.016772103
15, 0.017402453
16, 0.01707041
16, 0.01670301
16, 0.017169675
16, 0.016676778
16, 0.017388918
16, 0.017096072
16, 0.017557273
16, 0.01713887
17, 0.016458737
17, 0.01570569
17, 0.016261827
17, 0.015414365
17, 0.01694699
17, 0.016299764
17, 0.016752323
17, 0.016010635
18, 0.015411895
18, 0.014762411
18, 0.014778932
18, 0.014447417
18, 0.01594336
18, 0.01507703
18, 0.015410872
18, 0.014862595
19, 0.015175527
19, 0.016576894
19, 0.01478853
19, 0.01615346
19, 0.015171061
19, 0.016192133
19, 0.014686469
19, 0.015671086
20, 0.016777517
20, 0.015087578
20, 0.016040104
20, 0.014105339
20, 0.016914878
20, 0.01566247
20, 0.015808005
20, 0.01431144
21, 0.015905637
21, 0.019902866
21, 0.014838826
21, 0.018038513
21, 0.016143018
21, 0.01956005
21, 0.015149168
21, 0.017769404
22, 0.021071197
22, 0.019726928
22, 0.01890942
22, 0.018742075
22, 0.02073762
22, 0.019280078
22, 0.018636532
22, 0.018356582
23, 0.015172277
23, 0.0139907915
23, 0.0146409795
23, 0.013077597
23, 0.014624451
23, 0.0131214885
23, 0.013807029
23, 0.011923845
24, 0.01341119
24, 0.012587168
24, 0.012335448
24, 0.011920803
24, 0.013575081
24, 0.013381646
24, 0.012521719
24, 0.012738025
25, 0.013138251
25, 0.014482839
25, 0.012773607
25, 0.013685743
25, 0.013014031
25, 0.013816771
25, 0.012468332
25, 0.012839149
26, 0.015020496
26, 0.016351797
26, 0.014219494
26, 0.015852273
26, 0.014125783
26, 0.015557175
26, 0.013330105
26, 0.015062509
27, 0.016037619
27, 0.014904447
27, 0.015264169
27, 0.014109108
27, 0.015783567
27, 0.014950207
27, 0.015047804
27, 0.014192339
28, 0.014509882
28, 0.014403893
28, 0.014698068
28, 0.014529248
28, 0.014757637
28, 0.015025929
28, 0.015028807
28, 0.015234209
29, 0.01444026
29, 0.014086917
29, 0.014813934
29, 0.014596561
29, 0.015271995
29, 0.0151554225
29, 0.015382197
29, 0.015401554
30, 0.013876323
30, 0.014806318
30, 0.013813354
30, 0.01456306
30, 0.014599478
30, 0.0144776
30, 0.015162948
30, 0.014860864
31, 0.014497815
31, 0.011645873
31, 0.013145938
31, 0.010928506
31, 0.014352574
31, 0.012968419
31, 0.013372771
31, 0.012621935
32, 0.011094226
32, 0.013453024
32, 0.011274122
32, 0.01331939
32, 0.012675218
32, 0.013713536
32, 0.012903285
32, 0.013627786
33, 0.014394695
33, 0.014882909
33, 0.014398234
33, 0.014799849
33, 0.014271971
33, 0.014886561
33, 0.013802716
33, 0.014330119
34, 0.014666953
34, 0.012882715
34, 0.01427171
34, 0.0129688205
34, 0.014039936
34, 0.012612029
34, 0.013891908
34, 0.012944062
35, 0.013128266
35, 0.014803595
35, 0.013697684
35, 0.015216466
35, 0.013709226
35, 0.014310055
35, 0.013918739
35, 0.014362336
36, 0.014770984
36, 0.012822718
36, 0.014777388
36, 0.013041384
36, 0.013103669
36, 0.011769341
36, 0.013376362
36, 0.012253895
37, 0.01116985
37, 0.011779965
