element_id,el_vol
1, 2.02539549576386e-08
2, 2.02586196706989e-08
3, 2.02532177695502e-08
4, 2.02541237115383e-08
5, 2.02528056547635e-08
6, 2.02320027398173e-08
7, 2.02343013455675e-08
8, 2.02284571315658e-08
9, 2.02644869773394e-08
10, 2.02325178833007e-08
11, 2.02574028662639e-08
12, 2.02470449295333e-08
13, 2.02663539283776e-08
14, 2.02467536070117e-08
15, 2.02474037536149e-08
16, 2.02445757935266e-08
17, 2.02283878536491e-08
18, 2.02160777007521e-08
19, 2.0226055497119e-08
20, 2.02828864814819e-08
21, 2.0244128151603e-08
22, 2.02395433746005e-08
23, 2.0264126376901e-08
24, 2.02832737272729e-08
25, 2.02441050589641e-08
26, 2.0242591602937e-08
27, 2.02552907779818e-08
28, 2.02599821363947e-08
29, 2.02203853660876e-08
30, 2.0227338026757e-08
31, 2.0245179754852e-08
32, 2.02560599404933e-08
33, 2.02560084261449e-08
34, 2.02179055719398e-08
35, 2.02318535258428e-08
36, 2.022328970952e-08
37, 2.02488905642895e-08
38, 2.02551202477252e-08
39, 2.02454959463694e-08
40, 2.02129992743494e-08
41, 2.01993604065365e-08
42, 2.02103400681608e-08
43, 2.02221102085787e-08
44, 2.0211521345459e-08
45, 2.02385912473346e-08
46, 2.0234107722672e-08
47, 2.02408347860228e-08
48, 2.02372056889999e-08
49, 2.02366479129523e-08
50, 2.02375289859447e-08
51, 2.02361043477595e-08
52, 2.02099084134488e-08
53, 2.02266985382948e-08
54, 2.02437551166668e-08
55, 2.02512104863217e-08
56, 2.02260626025463e-08
57, 2.02333243493058e-08
58, 2.02396872595045e-08
59, 2.02310559416219e-08
60, 2.02200336474334e-08
61, 2.02193515264071e-08
62, 2.02325427522965e-08
63, 2.02202361521131e-08
64, 2.02203782606603e-08
65, 2.02252152803339e-08
66, 2.02360261880585e-08
67, 2.02476648780703e-08
68, 2.02485868072699e-08
69, 2.02412273608843e-08
70, 2.02324521580977e-08
71, 2.02246326352906e-08
72, 2.02229823997868e-08
73, 2.02257055548216e-08
74, 2.02197227849865e-08
75, 2.02157899309441e-08
76, 2.02199146315252e-08
77, 2.02428527273923e-08
78, 2.02434513596472e-08
79, 2.02515142433413e-08
80, 2.02518020131492e-08
81, 2.02524788051051e-08
82, 2.02379553115861e-08
83, 2.02395877835215e-08
84, 2.02465351151204e-08
85, 2.02326813081299e-08
86, 2.02177581343221e-08
