element_id,el_vol
1, 2.0320149118902e-08
2, 2.03076773175326e-08
3, 2.03244390206692e-08
4, 2.03064676185249e-08
5, 2.03179286728528e-08
6, 2.03339443061168e-08
7, 2.03406465004718e-08
8, 2.0341165196669e-08
9, 2.0305980896751e-08
10, 2.03359160622085e-08
11, 2.03122052511162e-08
12, 2.03255616781917e-08
13, 2.02965519946474e-08
14, 2.03156904632351e-08
15, 2.03274233001594e-08
16, 2.03227958905927e-08
17, 2.03420693623002e-08
18, 2.03507717344564e-08
19, 2.03474890270172e-08
20, 2.02826182515992e-08
21, 2.03284624689104e-08
22, 2.03230996476123e-08
23, 2.03053360792183e-08
24, 2.02824086414921e-08
25, 2.03268886167507e-08
26, 2.03295567047235e-08
27, 2.03147862976039e-08
28, 2.03115302355172e-08
29, 2.03503347506739e-08
30, 2.03424654898754e-08
31, 2.03239718388204e-08
32, 2.03105852136787e-08
33, 2.03153689426472e-08
34, 2.03503844886654e-08
35, 2.03374330709494e-08
36, 2.03487502403732e-08
37, 2.03201544479725e-08
38, 2.03132604070788e-08
39, 2.03171914847644e-08
40, 2.03577581459058e-08
41, 2.03706616019872e-08
42, 2.03564560763425e-08
43, 2.03467873660657e-08
44, 2.03552694699738e-08
45, 2.03331858017464e-08
46, 2.03375645213555e-08
47, 2.03287306987932e-08
48, 2.03311074642443e-08
49, 2.03301784296173e-08
50, 2.0330888972353e-08
51, 2.03307273238806e-08
52, 2.03611350002575e-08
53, 2.03377705787489e-08
54, 2.03270875687167e-08
55, 2.0319673055269e-08
56, 2.03396535169986e-08
57, 2.03336973925161e-08
58, 2.03299368450871e-08
59, 2.03357917172298e-08
60, 2.03484233907147e-08
61, 2.03522869668404e-08
62, 2.03322247926963e-08
63, 2.03494590067521e-08
64, 2.03509493701404e-08
65, 2.03431493872586e-08
66, 2.03353742733725e-08
67, 2.03190744230142e-08
68, 2.03187635605673e-08
69, 2.03273646803837e-08
70, 2.0336065276183e-08
71, 2.03433483392246e-08
72, 2.03453058844616e-08
73, 2.03438297319281e-08
74, 2.03517451780044e-08
75, 2.03585734936951e-08
76, 2.03502636964004e-08
77, 2.03285317468271e-08
78, 2.03244443497397e-08
79, 2.03192964676191e-08
80, 2.0316964111089e-08
81, 2.03204759685605e-08
82, 2.033528012646e-08
83, 2.03287751077141e-08
84, 2.03187600078536e-08
85, 2.03466736792279e-08
86, 2.03531094200571e-08
87, 2.03616856708777e-08
88, 2.03331644854643e-08
89, 2.03250412056377e-08
90, 2.03089491890296e-08
91, 2.03288692546266e-08
92, 2.03286916189427e-08
93, 2.03536245635405e-08
94, 2.03478620619535e-08
95, 2.03387084951601e-08
