element_id,Strain
1, 0.013834349
1, 0.013335345
1, 0.013782866
1, 0.013296076
1, 0.013788922
1, 0.013184715
1, 0.013701182
1, 0.013109203
2, 0.01244375
2, 0.011592823
2, 0.012189279
2, 0.011044889
2, 0.01218696
2, 0.011348715
2, 0.011834181
2, 0.010702728
3, 0.010694479
3, 0.010649971
3, 0.010260207
3, 0.010618914
3, 0.010467204
3, 0.010507726
3, 0.0101335645
3, 0.010577271
4, 0.010374106
4, 0.0103991395
4, 0.010450454
4, 0.010501365
4, 0.010409154
4, 0.01043843
4, 0.010407914
4, 0.010463062
5, 0.010928752
5, 0.011649332
5, 0.010703381
5, 0.011312805
5, 0.010965105
5, 0.011849959
5, 0.010731715
5, 0.011505368
6, 0.012068789
6, 0.011924637
6, 0.011548465
6, 0.0113121625
6, 0.012286265
6, 0.012119771
6, 0.0118316915
6, 0.011573022
7, 0.011899144
7, 0.011882491
7, 0.011310473
7, 0.01120152
7, 0.011902818
7, 0.011576794
7, 0.011333475
7, 0.010915319
8, 0.012002384
8, 0.012675712
8, 0.011503607
8, 0.012165427
8, 0.012039451
8, 0.013228857
8, 0.011423434
8, 0.012600973
9, 0.014112609
9, 0.014250403
9, 0.013028421
9, 0.013347458
9, 0.014350714
9, 0.013737556
9, 0.013569529
9, 0.013137675
10, 0.014349238
10, 0.014987002
10, 0.013811051
10, 0.014743501
10, 0.014052137
10, 0.015244886
10, 0.013281519
10, 0.014768094
11, 0.014610983
11, 0.013971691
11, 0.014657353
11, 0.013703821
11, 0.014971206
11, 0.0141834095
11, 0.015097421
11, 0.013994996
12, 0.012705889
12, 0.012687037
12, 0.012195806
12, 0.011993371
12, 0.011996831
12, 0.01195
12, 0.011475494
12, 0.0112452265
13, 0.0114220735
13, 0.009459251
13, 0.011182022
13, 0.009288091
13, 0.010747273
13, 0.0090693515
13, 0.010838205
13, 0.009228464
14, 0.008940216
14, 0.010523042
14, 0.008908392
14, 0.010407053
14, 0.0087354425
14, 0.010285905
14, 0.008602467
14, 0.010068554
15, 0.010922428
15, 0.010695892
15, 0.010736044
15, 0.010554387
15, 0.010701307
15, 0.010806935
15, 0.010423231
15, 0.010573654
16, 0.010441749
16, 0.010553929
16, 0.010407271
16, 0.010432111
16, 0.010790786
16, 0.010988062
16, 0.010815343
16, 0.010925253
17, 0.010527117
17, 0.009983783
17, 0.010329057
17, 0.009748907
17, 0.011044782
17, 0.010560965
17, 0.010810308
17, 0.010289684
18, 0.0096764285
18, 0.009406409
18, 0.009274311
18, 0.009256513
18, 0.01014108
18, 0.009735726
18, 0.009835541
18, 0.0096825
19, 0.009693171
19, 0.010611076
19, 0.009468123
19, 0.010285938
19, 0.009834324
19, 0.010368616
19, 0.009491458
19, 0.009925697
20, 0.010754125
20, 0.009805397
20, 0.010427481
20, 0.009459251
20, 0.010689302
20, 0.00977266
20, 0.010132535
20, 0.009196773
21, 0.010435073
21, 0.012785703
21, 0.009827282
21, 0.011714012
21, 0.010069814
21, 0.01230136
21, 0.009624613
21, 0.011392946
22, 0.0134640895
22, 0.012472462
22, 0.01225164
22, 0.011868732
22, 0.01320188
22, 0.012113529
22, 0.011932001
22, 0.011452683
23, 0.008643874
23, 0.008041046
23, 0.008212669
23, 0.007379376
23, 0.008465825
23, 0.0076723197
23, 0.007856372
23, 0.0068329726
24, 0.007902617
24, 0.0076733734
24, 0.007031204
24, 0.0070624514
24, 0.008068057
24, 0.008104426
24, 0.0072151185
24, 0.007512109
25, 0.008064626
25, 0.008870279
25, 0.007799892
25, 0.008280286
25, 0.007940104
25, 0.008442254
25, 0.0075700604
25, 0.007747227
26, 0.009234406
26, 0.009897643
26, 0.008648575
26, 0.00961845
26, 0.008689593
26, 0.009447288
26, 0.00810816
26, 0.009172205
27, 0.009516612
27, 0.00876337
27, 0.009141434
27, 0.008345455
27, 0.009423455
27, 0.008751278
27, 0.009056374
27, 0.008341425
28, 0.008436922
28, 0.008324317
28, 0.008462154
28, 0.008316824
28, 0.008489655
28, 0.008672727
28, 0.008594624
28, 0.008744924
29, 0.0085073
29, 0.0087603545
29, 0.0086888885
29, 0.008900091
29, 0.009048699
29, 0.009521435
29, 0.009057026
29, 0.00948777
30, 0.008744657
30, 0.008940124
30, 0.00848282
30, 0.008656252
30, 0.009304945
30, 0.008941454
30, 0.009457514
30, 0.0090719825
31, 0.008826433
31, 0.007510891
31, 0.007911552
31, 0.006861232
31, 0.009033961
31, 0.008638003
31, 0.008323253
31, 0.008192054
32, 0.007058021
32, 0.008106828
32, 0.007045418
32, 0.007834237
32, 0.008332701
32, 0.008487348
32, 0.008254935
32, 0.008149448
33, 0.00844061
33, 0.008488587
33, 0.008109681
33, 0.008280706
33, 0.008465697
33, 0.008584618
33, 0.007924322
33, 0.0081661735
34, 0.008813146
34, 0.007673189
34, 0.0085672755
34, 0.0077700773
34, 0.0084454855
34, 0.0076050805
34, 0.00831641
34, 0.007818325
35, 0.00747632
35, 0.008253514
35, 0.007943323
35, 0.008493912
35, 0.007972344
35, 0.008200808
35, 0.008231057
35, 0.008232645
36, 0.008430448
36, 0.007547905
36, 0.008272286
36, 0.007538
36, 0.0076385946
36, 0.0068511073
36, 0.007654794
36, 0.007015351
37, 0.0066514406
37, 0.0069398293
37, 0.006177171
37, 0.0060267323
37, 0.006138333
37, 0.006337445
37, 0.006035806
37, 0.005796383
38, 0.006800065
38, 0.0069479384
38, 0.006114333
38, 0.0063024783
38, 0.0063492707
38, 0.0065282932
38, 0.005693377
38, 0.0059126457
39, 0.007614689
39, 0.0074765673
39, 0.006636456
39, 0.0066649104
39, 0.0073056878
39, 0.007377843
39, 0.0063514556
39, 0.0065900674
40, 0.008134381
40, 0.00883885
40, 0.007475238
40, 0.008130147
40, 0.007751625
40, 0.008489338
40, 0.0070281387
40, 0.0077162627
41, 0.008415184
41, 0.008033108
41, 0.00783773
41, 0.0075690392
41, 0.008839935
41, 0.008655003
41, 0.008098401
41, 0.008026882
42, 0.0075619468
42, 0.007897731
42, 0.007647852
42, 0.00818134
42, 0.007843834
42, 0.007686646
42, 0.007714709
42, 0.0077551156
43, 0.008359021
43, 0.008203193
43, 0.00810872
43, 0.007904094
43, 0.007952802
43, 0.008314057
43, 0.0075560613
43, 0.007868426
44, 0.008453716
44, 0.00889815
44, 0.008216617
44, 0.008415062
44, 0.008493317
44, 0.008686759
44, 0.008341186
44, 0.008288799
45, 0.006804033
45, 0.007024876
45, 0.0067213727
45, 0.0068672984
45, 0.006253432
45, 0.0070071695
45, 0.006313476
45, 0.006992294
46, 0.00756683
46, 0.0074903835
46, 0.0070761754
46, 0.007312607
46, 0.0078999465
46, 0.007755455
46, 0.007463466
46, 0.0076319957
47, 0.006920315
47, 0.0063971323
47, 0.006820622
47, 0.006194285
47, 0.0072957776
47, 0.0071166093
47, 0.0074128704
47, 0.0071304236
48, 0.00521049
48, 0.004413943
48, 0.005337338
48, 0.0045337644
48, 0.006400462
48, 0.0056806374
48, 0.006373401
48, 0.005646668
49, 0.0041652867
49, 0.0038648087
49, 0.0037732264
49, 0.00339787
49, 0.005137078
49, 0.004633974
49, 0.004716753
49, 0.0041387877
50, 0.004086974
50, 0.004821065
50, 0.003957534
50, 0.004677032
50, 0.0044926777
50, 0.0045128064
50, 0.0042180438
50, 0.004223661
51, 0.005410416
51, 0.0056138407
51, 0.0051961085
51, 0.0054727653
51, 0.0045657475
51, 0.00503383
51, 0.0045384653
51, 0.0050798366
52, 0.0054104836
52, 0.0055890866
52, 0.0050707674
52, 0.0052472074
52, 0.0053120092
52, 0.0053444714
52, 0.004842452
52, 0.004872727
53, 0.0058507244
53, 0.0066229827
53, 0.0054089604
53, 0.006018086
53, 0.0052475785
53, 0.005876449
53, 0.0048102364
53, 0.00527615
54, 0.0065366486
54, 0.0061797304
54, 0.006648978
54, 0.00623046
54, 0.0055524698
54, 0.005088124
54, 0.0055708676
54, 0.005045082
55, 0.0061781397
55, 0.0061227917
55, 0.0061708568
55, 0.0062317816
55, 0.005268951
55, 0.0053763245
55, 0.0052075204
55, 0.0054310765
56, 0.0067024804
56, 0.0063469345
56, 0.006202327
56, 0.0060558687
56, 0.006978556
56, 0.0067257495
56, 0.0065077697
56, 0.0064641056
57, 0.006104366
57, 0.0064720884
57, 0.0058928337
57, 0.00620078
57, 0.006564606
57, 0.006952479
57, 0.006314824
57, 0.006642854
58, 0.00637818
58, 0.006551953
58, 0.006512458
58, 0.00663927
58, 0.0071080746
58, 0.007450607
58, 0.0070681064
58, 0.007363627
59, 0.006364074
59, 0.005980343
59, 0.006613136
59, 0.006396259
59, 0.007095691
59, 0.0063962503
59, 0.0073783016
59, 0.0068457723
60, 0.005277862
60, 0.004712436
60, 0.006069145
60, 0.005597981
60, 0.0054065003
60, 0.0047238627
60, 0.0060900073
60, 0.005501642
61, 0.004600683
61, 0.004053159
61, 0.0048491885
61, 0.004109057
61, 0.0045571383
61, 0.004303007
61, 0.0048845573
61, 0.0044377893
62, 0.0039081452
62, 0.0042817215
62, 0.0038113198
62, 0.004151302
62, 0.0042039673
62, 0.004347988
62, 0.0040252
62, 0.0041355984
63, 0.0039258185
63, 0.004275703
63, 0.004033719
63, 0.004539842
63, 0.0038851774
63, 0.004072072
63, 0.003996668
63, 0.0043397616
64, 0.004580673
64, 0.0049701123
64, 0.004591662
64, 0.004932712
64, 0.0043698214
64, 0.0049707554
64, 0.004505142
64, 0.0050577405
65, 0.0060896003
65, 0.0063443584
65, 0.0057434337
65, 0.005986178
65, 0.0057576825
65, 0.0057446435
65, 0.0054505626
65, 0.005425569
66, 0.0067277467
66, 0.0066710305
66, 0.0066121747
66, 0.0063215755
66, 0.0063752886
66, 0.0066158646
66, 0.0063539725
66, 0.0063606487
67, 0.004703272
67, 0.0047082445
67, 0.004979045
67, 0.004848715
67, 0.005026265
67, 0.0046451245
67, 0.005268396
67, 0.0047518658
68, 0.0049850787
68, 0.005826321
68, 0.0049757073
68, 0.0058874744
68, 0.0048402636
68, 0.005899302
68, 0.004900213
68, 0.0060298988
69, 0.006767859
69, 0.0071852454
69, 0.006633945
69, 0.0070493603
69, 0.0068435892
69, 0.007102179
69, 0.0067368182
69, 0.0069934507
70, 0.0076848953
70, 0.008349808
70, 0.007849356
70, 0.008678417
70, 0.0076623126
70, 0.008413738
70, 0.0076297866
70, 0.008545129
71, 0.008216267
71, 0.007464973
71, 0.008328112
71, 0.0074151554
71, 0.0081071565
71, 0.007263273
71, 0.008434686
71, 0.0074288715
72, 0.00654492
72, 0.0057493793
72, 0.0067789876
72, 0.0062696757
72, 0.0064052083
72, 0.005656015
72, 0.0066984794
72, 0.006235526
73, 0.005245224
73, 0.00493908
73, 0.0058348337
73, 0.0051678247
73, 0.0048877345
73, 0.0044760834
73, 0.005416434
73, 0.0046442146
74, 0.00475972
74, 0.005713203
74, 0.0049678045
74, 0.0059013227
74, 0.0044099293
74, 0.0053573404
74, 0.004556176
74, 0.0054835253
75, 0.005883199
75, 0.005876381
75, 0.0061541786
75, 0.0060632946
75, 0.0055892165
75, 0.0054738754
75, 0.005699218
75, 0.0054998784
76, 0.0060289567
76, 0.0056231758
76, 0.0061133034
76, 0.0059104855
76, 0.005428514
76, 0.005439926
76, 0.005673824
76, 0.0058881184
77, 0.0056093154
77, 0.004993397
77, 0.0056941723
77, 0.00511706
77, 0.005859516
77, 0.005333256
77, 0.0059268274
77, 0.0054394095
78, 0.006333598
78, 0.007086962
78, 0.0066244183
78, 0.007584701
78, 0.0069234287
78, 0.0076228185
78, 0.00735805
78, 0.008264646
79, 0.0073279478
79, 0.007929064
79, 0.008197075
79, 0.008889783
79, 0.007839851
79, 0.008145065
79, 0.008805844
79, 0.009202649
80, 0.007907967
80, 0.0077841864
80, 0.008838657
80, 0.008889771
80, 0.007854037
80, 0.007731148
80, 0.008648893
80, 0.008700869
81, 0.008157642
81, 0.008760072
81, 0.008785275
81, 0.008978077
81, 0.00797841
81, 0.008650185
81, 0.008655726
81, 0.008918022
82, 0.008540939
82, 0.0074795205
82, 0.009133458
82, 0.0077083022
82, 0.008797884
82, 0.0078204395
82, 0.009216204
82, 0.007875296
83, 0.0070769764
83, 0.007095781
83, 0.0071870433
83, 0.0076220226
83, 0.0072017857
83, 0.007086479
83, 0.006964286
83, 0.00726453
84, 0.006882566
84, 0.0064554736
84, 0.0074803676
84, 0.0069467183
84, 0.0068124887
84, 0.006811559
84, 0.007710749
84, 0.007603059
