element_id,el_vol
1, 2.0307219017468e-08
2, 2.02978167607171e-08
3, 2.03001100373967e-08
4, 2.03065546600101e-08
5, 2.03127488163091e-08
6, 2.03041832236295e-08
7, 2.02981045305251e-08
8, 2.02878034372134e-08
9, 2.03058387882038e-08
10, 2.03018011291078e-08
11, 2.03081764738045e-08
12, 2.03084731253966e-08
13, 2.03093559747458e-08
14, 2.02964027806729e-08
15, 2.03071177651282e-08
16, 2.0310814363711e-08
17, 2.03041636837042e-08
18, 2.02903933654852e-08
19, 2.02909973268106e-08
20, 2.03282954913675e-08
21, 2.03174010948715e-08
22, 2.03068388771044e-08
23, 2.03052366032352e-08
24, 2.03229379991399e-08
25, 2.02989500763806e-08
26, 2.03053627245708e-08
27, 2.03036218948682e-08
28, 2.03056522707357e-08
29, 2.02880254818183e-08
30, 2.02889758327274e-08
31, 2.03011012445131e-08
32, 2.0314276483191e-08
33, 2.0307352244231e-08
34, 2.03135588350278e-08
35, 2.0316686999422e-08
36, 2.02987759934103e-08
37, 2.03124983499947e-08
38, 2.03142072052742e-08
39, 2.03216625749292e-08
40, 2.03102779039455e-08
41, 2.03028687195683e-08
42, 2.03130099407645e-08
43, 2.03242738194831e-08
44, 2.03177545898825e-08
45, 2.03006944587969e-08
46, 2.02993675202379e-08
47, 2.03007921584231e-08
48, 2.03101340190415e-08
49, 2.03097592077484e-08
50, 2.03050198877008e-08
51, 2.03019556721529e-08
52, 2.02917878056041e-08
53, 2.02906544899406e-08
54, 2.03006500498759e-08
55, 2.03051353508954e-08
56, 2.03038279522616e-08
57, 2.03109458141171e-08
58, 2.03097556550347e-08
59, 2.03051833125301e-08
60, 2.02972803009516e-08
61, 2.02901944135192e-08
62, 2.02909014035413e-08
63, 2.02859844478098e-08
64, 2.02794225856451e-08
65, 2.02903098767138e-08
66, 2.03074908000644e-08
67, 2.02984100639014e-08
68, 2.03049754787799e-08
69, 2.03122798581035e-08
70, 2.03126351294713e-08
71, 2.03083398986337e-08
72, 2.03008951871197e-08
73, 2.02905905410944e-08
74, 2.02835188645167e-08
75, 2.02900434231879e-08
76, 2.02867553866781e-08
77, 2.02946193184061e-08
78, 2.03112637819913e-08
79, 2.03156531597415e-08
80, 2.03065351200848e-08
81, 2.03051051528291e-08
82, 2.02938608140357e-08
83, 2.02952019634495e-08
84, 2.02930259263212e-08
