element_id,Stress
1, 355.1188
1, 356.60382
1, 376.40225
1, 376.18835
1, 336.1799
1, 350.90692
1, 375.13367
1, 380.3619
2, 275.69504
2, 277.1217
2, 312.0991
2, 304.99448
2, 261.966
2, 261.82318
2, 300.82034
2, 301.43933
3, 307.42352
3, 256.56824
3, 368.36154
3, 360.23715
3, 304.45895
3, 265.92273
3, 391.05753
3, 365.67877
4, 254.9384
4, 240.36493
4, 276.5945
4, 251.17273
4, 252.1325
4, 246.1051
4, 261.3946
4, 239.35443
5, 334.4539
5, 361.6356
5, 299.3293
5, 336.55795
5, 331.5905
5, 354.3892
5, 295.6248
5, 330.16437
6, 401.568
6, 397.30167
6, 349.3069
6, 343.96634
6, 388.9055
6, 379.29965
6, 331.28217
6, 327.9546
7, 386.80814
7, 361.79294
7, 398.1153
7, 390.3355
7, 351.4921
7, 310.45105
7, 368.26453
7, 343.8895
8, 371.36847
8, 423.34357
8, 465.5389
8, 506.3847
8, 443.699
8, 498.0214
8, 468.55597
8, 509.81168
9, 307.0162
9, 280.03552
9, 307.82803
9, 306.09467
9, 314.68658
9, 285.3381
9, 313.3948
9, 309.74762
10, 363.71536
10, 387.89893
10, 375.31964
10, 390.17993
10, 400.0632
10, 405.28647
10, 398.0624
10, 403.12805
11, 312.32214
11, 340.53653
11, 346.8242
11, 359.00174
11, 314.88718
11, 340.81555
11, 338.75714
11, 345.4486
12, 379.44644
12, 382.45236
12, 380.76147
12, 377.17233
12, 377.3166
12, 375.77316
12, 371.98706
12, 370.1786
13, 253.24274
13, 244.91222
13, 275.01846
13, 261.19952
13, 229.00755
13, 236.38979
13, 277.94046
13, 268.95874
14, 296.45612
14, 312.08536
14, 295.15436
14, 309.43628
14, 294.0468
14, 308.45502
14, 290.82056
14, 305.6433
15, 341.0525
15, 330.39963
15, 349.1703
15, 353.12268
15, 328.39832
15, 325.62726
15, 341.95746
15, 339.5501
16, 240.80646
16, 238.34053
16, 281.42975
16, 290.35977
16, 236.90431
16, 240.26067
16, 286.8883
16, 291.88483
17, 405.90433
17, 361.3299
17, 463.58228
17, 449.63644
17, 408.35834
17, 358.45462
17, 459.64786
17, 434.23962
18, 382.25735
18, 391.37915
18, 381.69437
18, 384.49136
18, 384.81476
18, 355.98926
18, 376.67865
18, 352.75003
19, 428.7097
19, 390.48453
19, 432.10083
19, 382.74805
19, 420.59442
19, 402.62494
19, 434.12048
19, 393.4223
20, 387.26007
20, 366.8946
20, 384.76932
20, 315.87656
20, 396.23367
20, 378.3445
20, 393.59122
20, 324.37823
21, 213.18364
21, 340.0473
21, 334.95767
21, 389.39023
21, 318.34866
21, 367.72775
21, 330.03342
21, 393.07257
22, 380.90018
22, 376.62885
22, 364.63812
22, 350.7894
22, 353.9905
22, 365.89734
22, 354.94336
22, 353.3774
23, 418.35843
23, 445.15216
23, 421.80228
23, 425.60275
23, 429.139
23, 449.52597
23, 427.39594
23, 428.9319
24, 264.39975
24, 234.86165
24, 223.42863
24, 205.90097
24, 265.3978
24, 261.5029
24, 248.43707
24, 247.5054
25, 447.9963
25, 461.8283
25, 407.07062
25, 423.59964
25, 447.59576
25, 443.8494
25, 439.05475
25, 430.11703
26, 306.71124
26, 341.54745
26, 267.43884
26, 279.50412
26, 322.0512
26, 323.36096
26, 296.27533
26, 297.15942
27, 289.6907
27, 246.24582
27, 289.19467
27, 252.5795
27, 265.72244
27, 238.05196
27, 283.18866
27, 245.30537
28, 310.96558
28, 341.48532
28, 342.5111
28, 346.82193
28, 290.34628
28, 328.72443
28, 324.35202
28, 346.84103
29, 442.56033
29, 414.31525
29, 469.44244
29, 443.84622
29, 425.58228
29, 415.42938
29, 444.26016
29, 422.54944
30, 393.01276
30, 412.18967
30, 400.42474
30, 424.7914
30, 420.41193
30, 391.3683
30, 440.98828
30, 410.34326
31, 425.74045
31, 398.02713
31, 343.77997
31, 292.79248
31, 389.11118
31, 362.34097
31, 330.81308
31, 344.3877
32, 314.78323
32, 342.77734
32, 302.61673
32, 343.18585
32, 335.3302
32, 351.46194
32, 331.63278
32, 344.1892
33, 435.47794
33, 421.87305
33, 462.9825
33, 447.2654
33, 454.94812
33, 446.42902
33, 484.40585
33, 463.00864
34, 395.4412
34, 380.73306
34, 404.2414
34, 390.82706
34, 393.59204
34, 383.6445
34, 406.34543
34, 391.68753
35, 343.70386
35, 353.91455
35, 339.06052
35, 352.54736
35, 336.05353
35, 342.35724
35, 319.40775
35, 331.51575
36, 389.33344
36, 383.62274
36, 396.19754
36, 392.6845
36, 375.34637
36, 375.7838
36, 384.9414
36, 384.64407
37, 343.5029
37, 364.11453
37, 351.2392
37, 375.04788
37, 365.1061
37, 351.25336
37, 359.28638
37, 361.2906
38, 269.2054
38, 281.90576
38, 258.6399
38, 256.9676
38, 252.97624
38, 285.79474
38, 268.9697
38, 275.44354
39, 262.85706
39, 270.96402
39, 254.86227
39, 255.44202
39, 262.98642
39, 265.56583
39, 250.36649
39, 257.182
40, 411.4252
40, 417.27924
40, 407.50476
40, 413.11447
40, 404.1109
40, 415.00052
40, 401.55954
40, 410.46478
41, 441.99927
41, 439.19193
41, 440.14142
41, 436.64896
41, 449.1382
41, 445.41568
41, 441.86493
41, 438.9981
42, 373.71408
42, 373.93243
42, 383.83493
42, 382.7276
42, 369.53348
42, 374.09302
42, 377.21
42, 371.164
43, 369.5119
43, 359.332
43, 359.58722
43, 362.3365
43, 359.78992
43, 357.9189
43, 349.3375
43, 355.61523
44, 404.91443
44, 409.93155
44, 402.4979
44, 401.0841
44, 401.33322
44, 407.1039
44, 390.1072
44, 396.27063
45, 410.42206
45, 404.53708
45, 416.6358
45, 412.74115
45, 409.67175
45, 416.4852
45, 417.91968
45, 420.7794
46, 430.8155
46, 437.7109
46, 410.20575
46, 428.3529
46, 436.7184
46, 438.57056
46, 402.17703
46, 413.53616
47, 392.9954
47, 392.78967
47, 388.3868
47, 385.2751
47, 392.79166
47, 393.314
47, 389.94794
47, 387.4613
48, 391.52487
48, 353.14282
48, 392.74908
48, 353.64163
48, 398.3602
48, 383.32755
48, 397.42682
48, 386.39023
49, 343.9102
49, 343.55853
49, 313.34903
49, 329.079
49, 361.95633
49, 353.37918
49, 359.24316
49, 349.6214
50, 272.5077
50, 336.17004
50, 298.38654
50, 323.5644
50, 292.59494
50, 327.2896
50, 287.86005
50, 304.54562
51, 337.1059
51, 353.41373
51, 344.91196
51, 356.41403
51, 328.9294
51, 339.68225
51, 329.1152
51, 339.464
52, 432.1798
52, 440.58783
52, 426.79495
52, 431.8724
52, 442.47375
52, 430.7893
52, 409.084
52, 409.05444
53, 337.6887
53, 347.51105
53, 327.86374
53, 332.87573
53, 296.07846
53, 311.4867
53, 296.71408
53, 321.78482
54, 398.29752
54, 397.49658
54, 399.22296
54, 399.35596
54, 389.2836
54, 381.68228
54, 392.18152
54, 389.96988
55, 379.45447
55, 375.21
55, 380.3491
55, 381.50046
55, 368.4278
55, 357.2489
55, 373.46927
55, 376.73282
56, 394.70193
56, 360.039
56, 383.95642
56, 365.94852
56, 360.9044
56, 353.9814
56, 346.3779
56, 340.50656
57, 407.7381
57, 403.62503
57, 402.92294
57, 406.23697
57, 429.52493
57, 441.19788
57, 426.2804
57, 431.75378
58, 385.61453
58, 414.19653
58, 380.40952
58, 373.3296
58, 400.66855
58, 420.84567
58, 370.81586
58, 324.28015
59, 370.99545
59, 370.3702
59, 325.9111
59, 319.67
59, 372.85092
59, 368.70428
59, 312.13617
59, 317.3855
60, 426.1724
60, 399.84134
60, 401.13535
60, 384.68356
60, 403.0175
60, 378.0227
60, 386.06964
60, 371.9332
61, 363.60013
61, 378.08774
61, 399.73505
61, 387.4923
61, 338.27756
61, 371.36603
61, 375.15875
61, 380.77032
62, 346.73257
62, 361.96594
62, 339.7807
62, 346.0227
62, 357.44104
62, 367.90018
62, 344.77228
62, 352.9008
63, 374.7655
63, 374.07462
63, 397.45474
63, 402.06592
63, 353.2384
63, 340.58444
63, 397.2894
63, 387.12708
64, 372.27554
64, 387.10547
64, 355.89728
64, 361.80637
64, 356.14618
64, 372.6047
64, 381.92587
64, 386.83383
65, 439.30313
65, 413.43982
65, 399.00763
65, 389.38983
65, 425.39783
65, 397.752
65, 399.7101
65, 379.7075
66, 372.54428
66, 361.5811
66, 375.78836
66, 355.66577
66, 366.70117
66, 357.85684
66, 365.68338
66, 337.5246
67, 369.92963
67, 368.5922
67, 375.7164
67, 368.79788
67, 389.45352
67, 388.96063
67, 394.7636
67, 388.4705
68, 342.26825
68, 360.07483
68, 344.16858
68, 364.90802
68, 348.0211
68, 371.54562
68, 361.3252
68, 383.11847
69, 406.94272
69, 376.41077
69, 361.71518
69, 354.7807
69, 392.7123
69, 376.2432
69, 358.04865
69, 370.81714
70, 376.53214
70, 413.7925
