element_id,Strain
1, 0.020131536
1, 0.018961577
1, 0.020137021
1, 0.019043526
1, 0.019591516
1, 0.018505275
1, 0.01975726
1, 0.018747354
2, 0.017291281
2, 0.015604737
2, 0.017359557
2, 0.0155231
2, 0.01682377
2, 0.015234147
2, 0.01691599
2, 0.0151764825
3, 0.014289781
3, 0.0143001815
3, 0.014554294
3, 0.014921367
3, 0.013971415
3, 0.014112291
3, 0.014169658
3, 0.014666951
4, 0.013893998
4, 0.013642923
4, 0.014403578
4, 0.014301237
4, 0.013917967
4, 0.013685271
4, 0.014306325
4, 0.014222381
5, 0.0144076925
5, 0.015443446
5, 0.014577026
5, 0.015381128
5, 0.014321827
5, 0.015386134
5, 0.014552945
5, 0.015385718
6, 0.016042782
6, 0.01583882
6, 0.015690153
6, 0.015338798
6, 0.016013546
6, 0.015905898
6, 0.015731476
6, 0.015476418
7, 0.015528957
7, 0.015008726
7, 0.0151691465
7, 0.014533739
7, 0.015528945
7, 0.014882562
7, 0.015286024
7, 0.014524409
8, 0.015830109
8, 0.017849728
8, 0.015227896
8, 0.016890114
8, 0.016468918
8, 0.0191632
8, 0.0154135
8, 0.017748388
9, 0.02184837
9, 0.024283884
9, 0.020316686
9, 0.02304982
9, 0.022490863
9, 0.023282927
9, 0.021373363
9, 0.022464482
10, 0.025280656
10, 0.025631161
10, 0.023755517
10, 0.024357444
10, 0.02422289
10, 0.025724612
10, 0.022810938
10, 0.024563612
11, 0.023051005
11, 0.021036273
11, 0.0232711
11, 0.021124536
11, 0.023390885
11, 0.020866903
11, 0.023284351
11, 0.02063008
12, 0.018379547
12, 0.017911049
12, 0.017562712
12, 0.016760636
12, 0.017820083
12, 0.017348533
12, 0.016929677
12, 0.016124686
13, 0.016100446
13, 0.013801556
13, 0.015374317
13, 0.013289336
13, 0.015619133
13, 0.013625862
13, 0.015456363
13, 0.013675836
14, 0.014146432
14, 0.017179092
14, 0.013828388
14, 0.017001674
14, 0.0136026135
14, 0.016313082
14, 0.01328521
14, 0.016136177
15, 0.017960435
15, 0.017650547
15, 0.018163027
15, 0.018113203
15, 0.017254964
15, 0.0176403
15, 0.017288892
15, 0.017934015
16, 0.016789539
16, 0.016241133
16, 0.017466966
16, 0.01680085
16, 0.017201163
16, 0.016701596
16, 0.017830484
16, 0.017213257
17, 0.015678324
17, 0.014649202
17, 0.01592193
17, 0.01478674
17, 0.0161783
17, 0.015237699
17, 0.016362704
17, 0.015316116
18, 0.014165895
18, 0.01349325
18, 0.013889575
18, 0.013304327
18, 0.014735457
18, 0.0138153015
18, 0.014487561
18, 0.013654829
19, 0.013518749
19, 0.013899002
19, 0.013405017
19, 0.013922198
19, 0.013622749
19, 0.014308908
19, 0.013468156
19, 0.014291108
20, 0.014684137
20, 0.013900963
20, 0.013693394
20, 0.012241466
20, 0.015897172
20, 0.014877981
20, 0.014596504
20, 0.012908864
21, 0.014825049
21, 0.01845291
21, 0.013629364
21, 0.01662346
21, 0.015247791
21, 0.018495657
21, 0.013647759
21, 0.016259883
22, 0.019561121
22, 0.018632464
22, 0.016928893
22, 0.017027378
22, 0.01911783
22, 0.017935297
22, 0.017005276
22, 0.01684958
23, 0.014273472
23, 0.014273136
23, 0.0147836795
23, 0.014350174
23, 0.014438559
23, 0.013652554
23, 0.014622792
23, 0.013404693
24, 0.013864951
24, 0.012735593
24, 0.013968519
24, 0.013226777
24, 0.014283938
24, 0.014346696
24, 0.014207488
24, 0.0146589205
25, 0.0132377045
25, 0.014876091
25, 0.013233844
25, 0.014250421
25, 0.013807719
25, 0.014570333
25, 0.013548122
25, 0.013689466
26, 0.016159616
26, 0.018289614
26, 0.015366147
26, 0.017615886
26, 0.015465229
26, 0.017594714
26, 0.014793789
26, 0.017043231
27, 0.018173354
27, 0.01663018
27, 0.017468449
27, 0.01597088
27, 0.017788181
27, 0.01627833
27, 0.017159298
27, 0.015694894
28, 0.015983053
28, 0.016256493
28, 0.016490865
28, 0.016649075
28, 0.015759146
28, 0.016332697
28, 0.016430888
28, 0.016889187
29, 0.016139062
29, 0.015119525
29, 0.01694838
29, 0.016482357
29, 0.016448801
29, 0.015738275
29, 0.017016176
29, 0.016859213
30, 0.014943792
30, 0.016199136
30, 0.01563929
30, 0.01658299
30, 0.015217487
30, 0.015361029
30, 0.016442942
30, 0.01627442
31, 0.015173703
31, 0.010337961
31, 0.01463854
31, 0.01079321
31, 0.01503926
31, 0.012420071
31, 0.014749638
31, 0.013121493
32, 0.0099717565
32, 0.013467259
32, 0.010666739
32, 0.013502144
32, 0.011835559
32, 0.013594316
32, 0.012942628
32, 0.014041171
33, 0.013899877
33, 0.013638354
33, 0.014796089
33, 0.014574881
33, 0.014219552
33, 0.014417467
33, 0.014567024
33, 0.0148050785
34, 0.018563148
34, 0.016593033
34, 0.018613935
