element_id,Stress
1, -68.55523
1, -67.16913
1, -50.712406
1, -55.21529
1, -89.354614
1, -86.232
1, -52.939693
1, -61.317074
2, -84.84722
2, -59.645813
2, -85.912415
2, -67.68553
2, -115.630806
2, -76.79864
2, -107.93847
2, -66.43659
3, -120.782974
3, -167.51346
3, -94.86738
3, -101.785904
3, -128.9331
3, -162.01665
3, -95.50627
3, -117.473526
4, -163.95027
4, -164.70416
4, -171.14757
4, -184.59329
4, -180.76923
4, -174.22018
4, -198.52055
4, -209.8557
5, -124.10214
5, -138.97346
5, -140.27393
5, -143.2349
5, -126.97997
5, -147.5684
5, -146.59953
5, -153.76845
6, -113.62384
6, -113.9136
6, -132.36359
6, -130.73131
6, -128.77968
6, -131.62215
6, -151.73982
6, -148.29095
7, -101.44423
7, -115.21371
7, -76.97364
7, -72.71545
7, -135.93385
7, -161.67242
7, -104.00149
7, -113.63909
8, -99.32449
8, -83.78169
8, 11.707856
8, 17.304564
8, -68.424416
8, -54.22922
8, -27.758463
8, -24.875484
9, -231.1157
9, -252.44882
9, -210.42577
9, -216.49225
9, -227.17615
9, -233.0302
9, -211.51797
9, -198.37659
10, -164.11227
10, -142.27563
10, -147.80286
10, -127.23832
10, -136.50484
10, -152.57466
10, -129.86407
10, -139.0038
11, -82.59262
11, -71.93482
11, -49.54024
11, -51.50992
11, -90.5664
11, -65.341255
11, -58.84421
11, -49.53902
12, -66.14777
12, -45.90259
12, -50.686447
12, -35.382065
12, -64.84162
12, -39.503437
12, -58.195004
12, -32.176083
13, -130.07631
13, -91.38508
13, -111.50321
13, -81.48335
13, -146.59595
13, -98.86329
13, -111.046486
13, -83.08887
14, -106.5325
14, -127.05879
14, -106.62655
14, -123.0054
14, -109.42321
14, -144.25407
14, -90.520035
14, -119.39785
15, -89.596115
15, -109.1226
15, -91.936424
15, -95.843575
15, -109.43654
15, -120.1541
15, -102.63508
15, -111.626236
16, -166.11032
16, -177.95074
16, -162.16797
16, -163.0156
16, -177.36215
16, -192.6734
16, -167.05893
16, -181.39806
17, -102.32803
17, -122.08673
17, -83.30695
17, -73.19596
17, -119.08595
17, -140.83833
17, -107.91039
17, -105.4283
18, -101.46359
18, -93.75161
18, -85.04866
18, -86.38704
18, -111.044914
18, -133.77199
18, -104.61289
18, -124.16129
19, -27.704462
19, -64.55644
19, -21.924715
19, -70.28867
19, -78.96865
19, -94.52682
19, -47.8839
19, -86.829155
20, -169.29755
20, -170.0399
20, -167.74582
20, -205.75034
20, -167.99005
20, -164.7235
20, -165.0012
20, -203.17592
21, -241.14424
21, -184.95705
21, -172.37532
21, -168.01167
21, -183.66457
21, -178.83
21, -189.70177
21, -170.22281
22, -85.950325
22, -81.00527
22, -61.803753
22, -72.434235
22, -108.75164
22, -79.40966
22, -84.065186
22, -74.846886
23, -8.040383
23, 11.497209
23, 11.33207
23, 2.2473996
23, -30.512365
23, -22.35121
23, -10.500923
23, -26.732367
24, -139.34848
24, -196.19029
24, -158.34778
24, -203.02505
24, -177.09505
24, -240.74846
24, -165.011
24, -226.62471
25, 8.052389
25, -29.256737
25, -20.033804
25, -44.18703
25, -36.025978
25, -50.642838
25, -38.546066
25, -47.28141
26, -152.91891
26, -117.24447
26, -154.032
26, -146.44427
26, -128.82526
26, -129.02792
26, -133.01439
26, -142.42137
27, -114.34617
27, -116.44138
27, -123.54417
27, -122.89095
27, -134.52919
27, -110.567406
27, -128.58234
27, -119.19501
28, -152.37964
28, -119.600494
28, -160.5146
28, -140.17029
28, -164.91154
28, -157.3602
28, -174.16107
28, -168.27454
29, -4.0445147
29, -40.228054
29, -25.729944
29, -54.846504
29, -35.475
29, -56.133003
29, -48.458244
29, -80.47267
30, -55.014862
30, -36.894867
30, -77.69913
30, -52.50473
30, -58.965225
30, -64.099846
30, -67.94148
30, -71.14698
31, -67.37962
31, -71.58531
31, -97.5552
31, -135.46085
31, -74.86033
31, -109.35021
31, -112.028755
31, -102.18382
32, -166.84618
32, -132.51575
32, -181.82646
32, -137.11949
32, -163.01353
32, -134.27327
32, -167.73584
32, -141.52077
33, -81.97513
33, -36.130024
33, -44.679623
33, 6.094983
33, -83.35335
33, -38.523853
33, -48.716614
33, -8.613797
34, -56.37643
34, -66.32767
34, -50.406002
34, -63.113434
34, -60.23126
34, -53.44918
34, -47.744854
34, -50.535595
35, -76.765945
35, -69.44094
35, -91.98229
35, -82.09473
35, -67.148125
35, -52.53928
35, -91.645905
35, -71.460655
36, -6.3251047
36, 20.85253
36, -3.37012
36, 29.488974
36, 15.959711
36, 39.223873
36, 14.58481
36, 40.834164
37, -248.36061
37, -205.78062
37, -225.88283
37, -152.63986
37, -203.39108
37, -186.77106
37, -204.39655
37, -150.39156
38, -107.14306
38, -128.35036
38, -81.07023
38, -110.157265
38, -132.6135
38, -134.60513
38, -77.42753
38, -100.632996
39, -115.5534
39, -121.90198
39, -114.566895
39, -138.89192
39, -105.74981
39, -115.61307
39, -106.64676
39, -124.279594
40, -32.646713
40, -31.186903
40, -45.13488
40, -42.166805
40, -9.374558
40, -12.450727
40, -21.314249
