element_id,el_vol
1, 2.03146015564926e-08
2, 2.03089935979506e-08
3, 2.03296632861338e-08
4, 2.03243200047609e-08
5, 2.03282422006623e-08
6, 2.03387156005874e-08
7, 2.0337658668268e-08
8, 2.03206766968833e-08
9, 2.03031174095258e-08
10, 2.03282741750854e-08
11, 2.03128305287237e-08
12, 2.0313125403959e-08
13, 2.03026822021002e-08
14, 2.03041921054137e-08
15, 2.03055616765369e-08
16, 2.03138341703379e-08
17, 2.03297414458348e-08
18, 2.03452490410427e-08
19, 2.03359977746231e-08
20, 2.03114272068206e-08
21, 2.03335357440437e-08
22, 2.0315813031857e-08
23, 2.02870840126934e-08
24, 2.02844798735669e-08
25, 2.03078247551502e-08
26, 2.0313114745818e-08
27, 2.02989660635922e-08
28, 2.0293215996503e-08
29, 2.03150420929887e-08
30, 2.03086489847237e-08
31, 2.02949141936415e-08
32, 2.03000354304095e-08
33, 2.02977314955888e-08
34, 2.03196943715511e-08
35, 2.03160848144535e-08
36, 2.03112424657093e-08
37, 2.0304575798491e-08
38, 2.0301113679011e-08
39, 2.03095122941477e-08
40, 2.03277839005978e-08
41, 2.03339460824736e-08
42, 2.03305479118399e-08
43, 2.03223589068102e-08
44, 2.03172145774033e-08
45, 2.03070946724893e-08
46, 2.03066630177773e-08
47, 2.03056682579472e-08
48, 2.03167189738451e-08
49, 2.03159142841969e-08
50, 2.03146530708409e-08
51, 2.03157899392181e-08
52, 2.03283310185043e-08
53, 2.03134291609786e-08
54, 2.0302728387378e-08
55, 2.02992893605369e-08
56, 2.03340331239588e-08
57, 2.0332603156703e-08
58, 2.03194900905146e-08
59, 2.03190708703005e-08
60, 2.03186392155885e-08
61, 2.03200336557074e-08
62, 2.03143333266098e-08
63, 2.03195575920745e-08
64, 2.03148982080847e-08
65, 2.03192236369887e-08
66, 2.03292103151398e-08
67, 2.02893879475141e-08
68, 2.03013819088937e-08
69, 2.03163423861952e-08
70, 2.03311998347999e-08
71, 2.03396748332807e-08
72, 2.03382715113776e-08
73, 2.03303240908781e-08
74, 2.03311358859537e-08
75, 2.03411225641048e-08
76, 2.03187902059199e-08
77, 2.02917238567579e-08
78, 2.03125676279114e-08
79, 2.03030783296754e-08
80, 2.02851158093154e-08
81, 2.02817211913953e-08
82, 2.02993302167442e-08
83, 2.03011758515004e-08
84, 2.02973424734409e-08
85, 2.03097272333252e-08
86, 2.03189269853965e-08
87, 2.03295247303004e-08
88, 2.03197370041153e-08
89, 2.02955732220289e-08
90, 2.02987422426304e-08
91, 2.03154009170703e-08
92, 2.03194261416684e-08
93, 2.03186214520201e-08
94, 2.03100043449922e-08
95, 2.03100753992658e-08
96, 2.0323422944557e-08
97, 2.0313944304462e-08
98, 2.03084145056209e-08
99, 2.03048813318674e-08
100, 2.03215364535936e-08
101, 2.03237782159249e-08
102, 2.03357828354456e-08
103, 2.03280485777668e-08
104, 2.03352339411822e-08
105, 2.03272918497532e-08
106, 2.0328986494178e-08
107, 2.03338714754864e-08
108, 2.03366496975832e-08
109, 2.03489420869118e-08
110, 2.03286258937396e-08
111, 2.03239807206046e-08
112, 2.0321907712173e-08
113, 2.0334738337624e-08
114, 2.03243377683293e-08
115, 2.03331431691822e-08
116, 2.03349426186605e-08
117, 2.03307770618721e-08
118, 2.03212646709972e-08
119, 2.03042009871979e-08
120, 2.0322692861896e-08
121, 2.03176018231943e-08
122, 2.03269632237379e-08
123, 2.03206376170328e-08
124, 2.03328376358058e-08
125, 2.03277785715272e-08
126, 2.03318712976852e-08
127, 2.03334309389902e-08
128, 2.03452366065449e-08
129, 2.03359977746231e-08
130, 2.03170085200099e-08
131, 2.03029539846966e-08
132, 2.0307064474423e-08
133, 2.0323257743371e-08
134, 2.03040215751571e-08
135, 2.03105017249072e-08
136, 2.03038705848257e-08
137, 2.03120169572912e-08
138, 2.03316030678025e-08
139, 2.03524290753876e-08
140, 2.03371683937803e-08
141, 2.03233270212877e-08
142, 2.03153458500083e-08
143, 2.03211794058689e-08
144, 2.0287586721679e-08
145, 2.02970422691351e-08
146, 2.03125978259777e-08
147, 2.03114787211689e-08
148, 2.03013783561801e-08
149, 2.03009378196839e-08
150, 2.03251691033302e-08
151, 2.03206891313812e-08
152, 2.03118695196736e-08
153, 2.02969925311436e-08
154, 2.02902636914359e-08
155, 2.03180405833336e-08
156, 2.0326686112071e-08
157, 2.03209378213387e-08
158, 2.03027443745896e-08
159, 2.03017513911163e-08
160, 2.03069827620084e-08
161, 2.03325587477821e-08
162, 2.03394794340284e-08
163, 2.03329975079214e-08
164, 2.03225880568425e-08
165, 2.03196233172775e-08
166, 2.03125249953473e-08
167, 2.03109955521086e-08
168, 2.02975058982702e-08
169, 2.0312395321298e-08
170, 2.03186765190821e-08
171, 2.03174757018587e-08
172, 2.03291001810157e-08
173, 2.03327328307523e-08
174, 2.03198560200235e-08
175, 2.0311544446372e-08
176, 2.03047765268138e-08
177, 2.03234034046318e-08
178, 2.03256220743242e-08
179, 2.03084127292641e-08
180, 2.03195380521493e-08
181, 2.03204546522784e-08
182, 2.03239789442478e-08
183, 2.03234886697601e-08
