element_id,el_vol
1, 2.02488639189369e-08
2, 2.02556389439223e-08
3, 2.02387955283712e-08
4, 2.02459542464339e-08
5, 2.02398897641842e-08
6, 2.0220259244752e-08
7, 2.02217371736424e-08
8, 2.02264498483373e-08
9, 2.02632168821992e-08
10, 2.02231973389644e-08
11, 2.02565200169147e-08
12, 2.02515124669844e-08
13, 2.02647782998611e-08
14, 2.02475494148757e-08
15, 2.02494430112665e-08
16, 2.0241618159389e-08
17, 2.02223340295404e-08
18, 2.0201998296443e-08
19, 2.02131129611871e-08
20, 2.02726724296554e-08
21, 2.02303152008199e-08
22, 2.02390335601876e-08
23, 2.02730667808737e-08
24, 2.02815559902092e-08
25, 2.02482706157525e-08
26, 2.02399998983083e-08
27, 2.02601455612239e-08
28, 2.02609058419512e-08
29, 2.02212131483748e-08
30, 2.02243946034741e-08
31, 2.0247425069897e-08
32, 2.02535446192087e-08
33, 2.02596144305289e-08
34, 2.02216252631615e-08
35, 2.02381951197594e-08
36, 2.02317540498598e-08
37, 2.02569783169793e-08
38, 2.02510381797083e-08
39, 2.02392467230084e-08
40, 2.02164365248336e-08
41, 2.02014813766027e-08
42, 2.02131182902576e-08
43, 2.02244656577477e-08
44, 2.02170387098022e-08
45, 2.02464640608468e-08
46, 2.02432310913991e-08
47, 2.02449150776829e-08
48, 2.02397725246328e-08
49, 2.02337009369558e-08
50, 2.02333101384511e-08
51, 2.02328678255981e-08
52, 2.02085690403919e-08
53, 2.02301020379991e-08
54, 2.02494234713413e-08
55, 2.02605452415128e-08
56, 2.02107770519433e-08
57, 2.02221315248607e-08
58, 2.02370671331664e-08
59, 2.02281587036168e-08
60, 2.02198293663969e-08
61, 2.02205736599126e-08
62, 2.02355590062098e-08
63, 2.02251317915625e-08
64, 2.0217671092837e-08
65, 2.02175662877835e-08
66, 2.02226182466347e-08
67, 2.02626075918033e-08
68, 2.02530241466548e-08
69, 2.02409040639395e-08
70, 2.02234655688471e-08
71, 2.02075867150597e-08
72, 2.02110541636102e-08
73, 2.02191063891632e-08
74, 2.02135765903222e-08
75, 2.02067607091294e-08
