element_id,el_vol
1, 2.03178913693591e-08
2, 2.03118517561052e-08
3, 2.03390815300963e-08
4, 2.03168379897534e-08
5, 2.03266949938552e-08
6, 2.03484482597105e-08
7, 2.03560386324853e-08
8, 2.03447729774098e-08
9, 2.03130827713949e-08
10, 2.03412451327267e-08
11, 2.03174668200745e-08
12, 2.03241672380727e-08
13, 2.02947294525302e-08
14, 2.03141699017806e-08
15, 2.03210479554627e-08
16, 2.03216306005061e-08
17, 2.03489420869118e-08
18, 2.0370940490011e-08
19, 2.03661780773245e-08
20, 2.02913970070995e-08
21, 2.03426662181982e-08
22, 2.0321266447354e-08
23, 2.02974348439966e-08
24, 2.02741787802552e-08
25, 2.03294217016037e-08
26, 2.03268690768255e-08
27, 2.03119689956566e-08
28, 2.03048013958096e-08
29, 2.0352391771894e-08
30, 2.03398560216783e-08
31, 2.0312096893349e-08
32, 2.03067056503414e-08
33, 2.0312196369332e-08
34, 2.03404137977259e-08
35, 2.03343741844719e-08
36, 2.03413055288593e-08
37, 2.03146441890567e-08
38, 2.03026910838844e-08
39, 2.03047800795275e-08
40, 2.03530259312856e-08
41, 2.0375784615112e-08
42, 2.03607619653212e-08
43, 2.03386516517412e-08
44, 2.0342834972098e-08
45, 2.03289349798297e-08
46, 2.03283772037821e-08
47, 2.03205381410498e-08
48, 2.03291605771483e-08
49, 2.03307628510174e-08
50, 2.03306331769681e-08
51, 2.03280610122647e-08
52, 2.03683914179464e-08
53, 2.03369552309596e-08
54, 2.03156567124552e-08
55, 2.03115178010194e-08
56, 2.03545980070885e-08
57, 2.03446095525806e-08
58, 2.03335162041185e-08
59, 2.03377812368899e-08
60, 2.03489065597751e-08
61, 2.03505088336442e-08
62, 2.03283612165706e-08
63, 2.03512939833672e-08
64, 2.03561274503272e-08
65, 2.0349869345182e-08
66, 2.03509138430036e-08
67, 2.03062100467832e-08
68, 2.03096615081222e-08
69, 2.03250429819946e-08
70, 2.03432470868847e-08
71, 2.03580317048591e-08
72, 2.03582342095388e-08
73, 2.03535446274827e-08
74, 2.03636751905378e-08
75, 2.03803462994756e-08
76, 2.0348121410052e-08
77, 2.03147685340355e-08
78, 2.03235153151127e-08
79, 2.03145180677211e-08
80, 2.02999999032727e-08
81, 2.02989927089448e-08
82, 2.03300345447133e-08
83, 2.03204457704942e-08
84, 2.03089953743074e-08
85, 2.03448120572602e-08
86, 2.03548395916187e-08
87, 2.03712513524579e-08
88, 2.03357597428067e-08
89, 2.0308137393954e-08
90, 2.02989340891691e-08
91, 2.03308410107184e-08
92, 2.03310044355476e-08
93, 2.03450003510852e-08
94, 2.0345423124013e-08
95, 2.03357810590887e-08
96, 2.03454071368014e-08
97, 2.03482457550308e-08
98, 2.0332626249342e-08
99, 2.03206376170328e-08
100, 2.03139229881799e-08
101, 2.03185681613149e-08
102, 2.03529122444479e-08
103, 2.03316705693624e-08
104, 2.03529708642236e-08
105, 2.03506385076935e-08
106, 2.03618721883458e-08
107, 2.03600940551496e-08
108, 2.03292263023513e-08
109, 2.03455012837139e-08
110, 2.0332647565624e-08
