element_id,Strain
1, 0.012246744
1, 0.0118528325
1, 0.012112546
1, 0.01159164
1, 0.012528255
1, 0.0118426345
1, 0.012444371
1, 0.0116317235
2, 0.011216737
2, 0.010814387
2, 0.011107753
2, 0.010653115
2, 0.010936093
2, 0.010583659
2, 0.010828417
2, 0.010423711
3, 0.010353866
3, 0.010261895
3, 0.010164914
3, 0.01022152
3, 0.010167768
3, 0.010073656
3, 0.009960449
3, 0.010014862
4, 0.009884266
4, 0.0098804515
4, 0.009787255
4, 0.009773366
4, 0.009881151
4, 0.010035553
4, 0.009664838
4, 0.009809109
5, 0.010673976
5, 0.011938007
5, 0.010111388
5, 0.011117156
5, 0.010847861
5, 0.0121954335
5, 0.010272777
5, 0.011361995
6, 0.012836527
6, 0.012950943
6, 0.011940769
6, 0.012101581
6, 0.012987208
6, 0.013001971
6, 0.012101412
6, 0.012162631
7, 0.013082089
7, 0.013274015
7, 0.012369538
7, 0.012404184
7, 0.012889428
7, 0.012759889
7, 0.0121929655
7, 0.011906435
8, 0.012598789
8, 0.011977688
8, 0.011922279
8, 0.011654382
8, 0.012608341
8, 0.012814747
8, 0.0118908435
8, 0.012450313
9, 0.012099825
9, 0.01185018
9, 0.011776223
9, 0.011778499
9, 0.012770379
9, 0.011466532
9, 0.012454464
9, 0.011402745
10, 0.012298029
10, 0.013201118
10, 0.012083624
10, 0.012909794
10, 0.011584817
10, 0.012914368
10, 0.011423851
10, 0.012676576
11, 0.013101191
11, 0.012393195
11, 0.013004625
11, 0.012177595
11, 0.013270076
11, 0.012785194
11, 0.013221936
11, 0.0126178255
12, 0.010905699
12, 0.01094343
12, 0.010738346
12, 0.010539463
12, 0.010514613
12, 0.010659629
12, 0.010183906
12, 0.010092458
13, 0.010192483
13, 0.008554296
13, 0.009677779
13, 0.007962125
13, 0.009871431
13, 0.0082418695
13, 0.0096576195
13, 0.0079500675
14, 0.007539478
14, 0.0080167735
14, 0.0072661936
14, 0.00765095
14, 0.0071638217
14, 0.007785326
14, 0.0068633645
14, 0.007392317
15, 0.008053454
15, 0.00817051
15, 0.007650249
15, 0.0078323865
15, 0.007922394
15, 0.008181679
15, 0.0075057633
15, 0.007830064
16, 0.00805567
16, 0.007929182
16, 0.007792546
16, 0.007568175
16, 0.008241701
16, 0.008204235
16, 0.008003178
16, 0.007867785
17, 0.008456775
17, 0.008866185
17, 0.008021516
17, 0.008330696
17, 0.008771584
17, 0.009353822
17, 0.008399689
17, 0.008881629
18, 0.009448031
18, 0.009429584
18, 0.008637595
18, 0.008799171
18, 0.009895421
18, 0.009745581
18, 0.009219494
18, 0.0092497775
19, 0.010003439
19, 0.0118068475
19, 0.009370006
19, 0.011068557
19, 0.009983665
19, 0.010552306
19, 0.0092247715
19, 0.009689058
20, 0.01163139
20, 0.009944236
20, 0.011047571
20, 0.009548133
20, 0.010295931
20, 0.009650422
20, 0.009597204
20, 0.009139037
21, 0.009814553
21, 0.011340438
21, 0.009291509
21, 0.010496794
21, 0.009930481
21, 0.0114300875
21, 0.009504767
21, 0.010683844
22, 0.01167073
22, 0.010770955
22, 0.010852669
22, 0.010550969
22, 0.011747769
22, 0.010533854
22, 0.010757369
22, 0.010141917
23, 0.0072555323
23, 0.0056052413
23, 0.006315461
23, 0.004740678
23, 0.006634352
23, 0.0051374994
23, 0.0056177657
23, 0.004196422
24, 0.0049894177
24, 0.0051358296
24, 0.0041854205
24, 0.004470412
24, 0.0051473263
24, 0.0053460742
24, 0.0042575034
24, 0.0045949393
25, 0.0058365893
25, 0.006243246
25, 0.005384873
25, 0.005700986
25, 0.0054829745
25, 0.0057799704
25, 0.005010068
25, 0.0052166125
26, 0.006156731
26, 0.0062726843
26, 0.00560241
26, 0.0058181547
26, 0.005752285
26, 0.006028078
26, 0.005247907
26, 0.005623439
27, 0.0057639983
27, 0.005185844
27, 0.005355783
27, 0.0048537087
27, 0.0057610576
27, 0.0053566825
27, 0.0053405426
27, 0.0050122133
28, 0.004953745
28, 0.004766989
28, 0.004812689
28, 0.0046330406
28, 0.0053431834
28, 0.005449547
28, 0.005328047
28, 0.005441458
29, 0.005013953
29, 0.0052844947
29, 0.0049605723
29, 0.0051174406
29, 0.0057299887
29, 0.005956592
29, 0.0055299317
29, 0.0056427894
30, 0.0053539
30, 0.005791774
30, 0.0049657864
30, 0.0052724215
30, 0.00582932
30, 0.005957184
30, 0.0056353174
30, 0.0056321
31, 0.0059462567
31, 0.005677027
31, 0.0048125163
31, 0.004678343
31, 0.006046288
31, 0.0059541212
31, 0.0050520934
31, 0.0050948616
32, 0.005512709
32, 0.006280394
32, 0.005237117
32, 0.0059450427
32, 0.005882835
32, 0.006086476
32, 0.005487161
32, 0.005631119
33, 0.0070918156
