element_id,Stress
1, 228.11435
1, 231.49615
1, 232.29355
1, 234.04367
1, 228.41826
1, 232.15288
1, 233.28967
1, 234.08766
2, 199.31384
2, 204.68587
2, 212.70705
2, 208.8489
2, 198.7081
2, 202.37521
2, 214.54176
2, 212.36974
3, 292.76886
3, 284.4309
3, 321.72998
3, 317.45514
3, 282.82208
3, 275.93753
3, 304.71973
3, 305.38052
4, 265.73804
4, 256.2463
4, 285.24115
4, 274.46515
4, 265.31216
4, 261.10806
4, 278.92108
4, 273.47766
5, 282.60034
5, 301.14404
5, 280.3851
5, 302.13174
5, 284.6953
5, 302.0104
5, 278.26547
5, 301.1513
6, 334.13406
6, 340.1976
6, 319.48984
6, 326.68863
6, 324.68994
6, 328.9423
6, 320.4833
6, 324.1678
7, 333.9616
7, 326.3165
7, 349.0418
7, 346.46512
7, 320.88403
7, 305.94113
7, 336.98065
7, 328.1944
8, 250.50008
8, 233.36877
8, 268.92816
8, 244.101
8, 276.45514
8, 279.8714
8, 296.5496
8, 279.50757
9, 350.14865
9, 344.9654
9, 350.34164
9, 349.13498
9, 354.72665
9, 349.06564
9, 356.74716
9, 354.48285
10, 354.56665
10, 376.87317
10, 361.67773
10, 384.54828
10, 374.32043
10, 397.68185
10, 382.7965
10, 406.76254
11, 213.73347
11, 222.18884
11, 212.59143
11, 220.1557
11, 219.64282
11, 219.12921
11, 214.78622
11, 215.79684
12, 224.65378
12, 229.60783
12, 221.0931
12, 224.88445
12, 226.1214
12, 227.31367
12, 215.22128
12, 216.31587
13, 194.23376
13, 182.04947
13, 193.48976
13, 188.32251
13, 186.98569
13, 180.55849
13, 194.79929
13, 191.63686
14, 287.91913
14, 288.93738
14, 310.7005
14, 308.66843
14, 280.55313
14, 280.0491
14, 295.7482
14, 292.08365
15, 276.53284
15, 275.51657
15, 283.70508
15, 281.99338
15, 267.72556
15, 267.42053
15, 275.02222
15, 274.0934
16, 289.21826
16, 301.81567
16, 307.62997
16, 323.67575
16, 277.97208
16, 292.37476
16, 294.85153
16, 310.05115
17, 274.2718
17, 284.25113
17, 319.78302
17, 330.20798
17, 260.71393
17, 286.1951
17, 300.36594
17, 320.25394
18, 353.4926
18, 345.7011
18, 360.02365
18, 355.371
18, 341.22348
18, 335.64948
18, 338.1005
18, 334.15146
19, 303.7964
19, 305.2712
19, 325.23035
19, 316.9742
19, 313.24994
19, 293.0528
19, 314.8932
19, 297.48373
20, 296.9126
20, 291.9019
20, 296.33618
20, 291.55078
20, 291.46292
20, 289.67697
20, 290.6276
20, 288.9582
21, 363.7696
21, 403.18976
21, 423.50293
21, 452.56976
21, 373.66895
21, 412.03812
21, 422.26358
21, 464.82028
22, 223.85873
22, 224.87532
22, 227.29301
22, 213.49664
22, 224.57716
22, 221.7185
22, 225.08879
22, 213.7982
23, 171.70998
23, 165.36409
23, 169.59654
23, 168.83383
23, 173.02475
23, 164.78976
23, 176.97098
23, 171.64954
24, 284.3821
24, 280.02487
24, 279.04294
24, 287.84988
24, 287.93774
24, 284.76727
24, 279.3297
24, 284.58466
25, 228.42592
25, 236.01567
25, 221.3225
25, 229.9644
25, 217.54396
25, 222.38692
25, 213.67397
25, 219.92294
26, 327.27008
26, 307.75485
26, 309.1795
26, 297.25858
26, 313.52512
26, 304.5842
26, 318.51505
26, 311.41025
27, 259.71246
27, 245.61247
27, 265.16794
27, 245.62848
27, 246.988
27, 239.83696
27, 255.66634
27, 243.05983
28, 311.50305
28, 318.97403
28, 322.163
28, 328.4043
28, 313.0186
28, 326.39432
28, 326.88873
28, 331.43747
29, 328.26175
29, 331.82495
29, 366.8586
29, 378.8939
29, 343.73193
29, 339.79697
29, 362.21
29, 366.35263
30, 302.3626
30, 285.94824
30, 347.26212
30, 331.46976
30, 320.07516
30, 295.3947
30, 353.91486
30, 338.75287
31, 277.91534
31, 279.87878
31, 256.78897
31, 261.65128
31, 260.58875
31, 261.53757
31, 254.7381
31, 261.96603
32, 361.5099
32, 360.1802
32, 344.5856
32, 354.9386
32, 353.28394
32, 349.83398
32, 340.4796
32, 345.7527
33, 205.66374
33, 198.98705
33, 215.9117
33, 201.38632
33, 217.76663
33, 210.78427
33, 221.11456
33, 216.37405
34, 256.73627
34, 265.2222
34, 250.00462
34, 263.94067
34, 260.71365
34, 264.6217
34, 254.14087
34, 263.38947
35, 263.8726
35, 263.164
35, 264.942
35, 265.46796
35, 270.88004
35, 261.94214
35, 267.06128
35, 258.48972
36, 252.21422
36, 225.03297
36, 238.01207
36, 212.52852
36, 229.9292
36, 202.00877
36, 219.56592
36, 193.33588
37, 333.48715
37, 343.13852
37, 357.20752
37, 345.55722
37, 338.21548
37, 343.7775
37, 347.28336
37, 332.99768
38, 229.05219
38, 243.64653
38, 188.5649
38, 208.64816
38, 244.18428
38, 259.41754
38, 202.18993
38, 221.68976
39, 229.62985
39, 245.18007
39, 216.51476
39, 241.66113
39, 217.34367
39, 235.22519
39, 201.53204
39, 227.4173
40, 305.00372
40, 314.78918
40, 303.75842
40, 308.94235
40, 273.96008
40, 297.08618
40, 275.36136
40, 294.00214
41, 332.6555
41, 335.49506
41, 315.0355
41, 316.05844
41, 333.7601
41, 338.75522
41, 318.18384
41, 321.37045
42, 313.8101
42, 308.95563
42, 317.52457
42, 317.99344
42, 321.08054
42, 311.0188
42, 315.94537
42, 310.97058
43, 296.1877
43, 292.49966
43, 293.33673
43, 281.21063
43, 288.82666
43, 283.58862
43, 284.37253
43, 274.00293
44, 268.86465
44, 259.64862
44, 255.73523
44, 240.63649
44, 260.23282
44, 258.64304
44, 250.93176
44, 243.11118
45, 309.73288
45, 309.86533
45, 302.59418
45, 293.90112
45, 268.80066
45, 297.09824
45, 273.44803
45, 290.20157
46, 296.33032
46, 288.46118
46, 277.3696
46, 277.71857
46, 299.315
46, 296.7309
46, 269.2838
46, 274.1716
47, 287.121
47, 295.66403
47, 273.69843
47, 280.4465
47, 294.8443
47, 294.0692
47, 293.57877
47, 286.0786
48, 326.2963
48, 316.56818
48, 313.99228
48, 309.01984
48, 341.28397
48, 329.8661
48, 321.756
48, 319.37073
49, 324.339
49, 274.7707
49, 283.36954
49, 227.48776
49, 330.70343
49, 280.14896
49, 293.89975
49, 237.02199
50, 257.4126
50, 324.7476
50, 226.08324
50, 292.9014
50, 267.60544
50, 300.40625
50, 227.91508
50, 259.2586
51, 205.31154
51, 209.453
51, 187.87274
51, 204.5445
51, 185.24644
51, 205.6818
51, 189.41373
51, 205.79912
52, 404.75266
52, 403.04593
52, 383.84326
52, 380.53308
52, 403.8509
52, 397.94394
52, 382.06674
52, 375.15564
53, 208.5809
53, 210.93987
53, 198.15376
53, 196.34157
53, 193.45413
53, 198.67574
53, 184.63693
53, 185.69637
54, 334.40634
54, 279.62152
54, 311.0496
54, 267.9718
54, 324.45398
54, 267.48315
54, 301.17258
54, 247.06381
55, 256.00186
55, 273.7108
55, 258.20993
55, 270.9889
55, 238.25694
55, 228.82712
55, 242.56908
55, 236.86922
56, 282.4994
56, 271.87064
56, 292.11133
56, 285.45755
56, 276.90176
56, 260.80554
56, 297.43903
56, 287.82324
57, 283.77753
57, 282.87207
57, 297.95502
57, 293.24506
57, 294.03375
57, 300.8036
57, 300.21664
57, 298.3451
58, 234.84001
58, 231.03072
58, 258.64655
58, 238.49472
58, 247.64656
58, 242.68932
58, 258.07178
58, 236.63936
59, 330.57397
59, 289.23657
59, 333.51773
59, 307.02005
59, 359.59296
59, 305.65555
59, 355.2311
59, 328.97653
60, 260.78583
60, 283.53442
60, 295.2449
60, 323.6172
60, 255.86292
60, 268.24002
60, 292.25534
60, 310.27136
61, 262.82236
61, 234.02002
61, 310.6691
61, 264.5632
61, 266.0093
61, 273.24005
61, 304.65195
61, 294.59042
62, 255.5726
62, 295.94373
62, 242.60594
62, 282.38422
62, 292.28836
62, 313.02786
62, 273.80353
62, 293.7883
63, 290.36505
63, 277.39502
63, 321.5219
63, 321.52905
63, 320.3291
63, 291.52988
63, 341.1786
63, 325.4053
64, 316.6748
64, 332.37442
64, 284.04318
64, 299.939
64, 312.09763
64, 341.35425
64, 311.84116
64, 327.90884
65, 246.55162
65, 247.3652
65, 222.9912
65, 222.094
65, 254.13448
65, 253.07288
65, 236.38261
65, 229.75531
66, 265.68475
66, 260.8505
66, 279.16998
66, 267.5691
66, 271.58008
66, 277.1165
66, 262.95483
66, 262.56073
67, 246.57648
67, 240.85916
67, 277.07645
67, 267.02054
67, 255.20091
67, 253.0961
67, 286.52814
67, 281.81226
68, 300.528
68, 348.62088
68, 334.52408
68, 367.33612
68, 294.68805
68, 337.70737
68, 336.44843
68, 364.78912
69, 220.19528
69, 221.42242
69, 242.6156
69, 234.91934
69, 237.64578
69, 231.80037
69, 241.70021
69, 235.27254
70, 278.0838
70, 276.26422
70, 282.0595
70, 284.72137
70, 279.0454
70, 280.70697
70, 280.04092
70, 289.47516
71, 302.24478
71, 291.90387
71, 312.38608
71, 309.72964
71, 308.40448
71, 301.09912
71, 316.72495
71, 310.53473
72, 281.10068
72, 283.1318
72, 300.3797
72, 302.19006
72, 290.9595
72, 291.57446
72, 302.46597
72, 299.2528
73, 260.54694
73, 271.60043
73, 263.32074
73, 264.60052
73, 265.83176
73, 271.7278
73, 265.31625
73, 266.85757
74, 293.68484
74, 299.41208
74, 301.16467
74, 307.51746
74, 291.22006
74, 296.61682
74, 296.5159
74, 300.64737
75, 332.4092
75, 334.24475
75, 344.27725
75, 345.6027
75, 332.71915
75, 334.46326
75, 340.77338
75, 342.77823
76, 271.1101
76, 253.01471
76, 264.42618
76, 232.6474
76, 259.44058
76, 232.64679
76, 266.10162
76, 241.87259
77, 324.66376
77, 281.2028
77, 321.13647
77, 299.09946
77, 321.0865
77, 281.7178
77, 319.77826
77, 307.56073
78, 273.21866
78, 273.31512
78, 262.28323
78, 264.72772
78, 268.47647
78, 270.3509
78, 247.54877
78, 261.0754
79, 270.4695
79, 269.3344
79, 300.90784
79, 295.24142
79, 297.68143
79, 319.4675
79, 329.47986
79, 336.07535
80, 184.34265
80, 164.4899
80, 225.44893
80, 218.88297
80, 236.65956
80, 215.86707
80, 261.7441
80, 248.81548
81, 158.93951
81, 205.65175
81, 219.61572
81, 242.57277
81, 190.8159
81, 229.46031
81, 234.25377
81, 249.36256
82, 363.65375
82, 336.4628
82, 359.1385
82, 349.85864
82, 370.6632
82, 358.69052
82, 372.7045
82, 366.90945
83, 319.0809
83, 319.35318
83, 332.3142
83, 329.37006
83, 341.4369
83, 319.04913
83, 336.79065
83, 318.6114
84, 259.7204
84, 273.2961
84, 304.09256
84, 311.38434
84, 259.51318
84, 284.73273
