element_id,Stress
1, 405.61978
1, 394.8351
1, 401.6853
1, 393.67523
1, 407.18732
1, 399.0661
1, 412.34506
1, 401.17978
2, 365.1045
2, 350.00754
2, 368.55975
2, 385.29346
2, 360.9837
2, 337.64633
2, 363.7771
2, 366.32626
3, 414.6155
3, 410.16684
3, 430.10892
3, 432.2072
3, 402.8167
3, 406.31656
3, 472.03558
3, 460.99185
4, 428.7017
4, 408.7192
4, 474.24728
4, 456.81946
4, 439.4578
4, 423.04395
4, 473.71817
4, 463.18726
5, 434.923
5, 461.40744
5, 442.10727
5, 480.64798
5, 438.89795
5, 469.45526
5, 459.46613
5, 498.6986
6, 468.70184
6, 474.1732
6, 472.3549
6, 468.53824
6, 476.78076
6, 473.978
6, 469.10208
6, 435.8197
7, 467.46024
7, 462.42297
7, 454.66898
7, 437.8679
7, 457.61353
7, 421.76758
7, 462.4467
7, 445.25705
8, 432.4923
8, 457.9298
8, 436.4826
8, 445.17685
8, 417.8666
8, 458.46082
8, 440.1775
8, 450.04016
9, 541.8436
9, 536.03705
9, 552.4843
9, 551.0748
9, 549.4424
9, 528.5965
9, 547.5995
9, 535.85815
10, 530.7084
10, 536.2845
10, 530.6974
10, 518.605
10, 536.8532
10, 518.7952
10, 514.00574
10, 518.3062
11, 402.0669
11, 390.27066
11, 391.1477
11, 393.35403
11, 411.47992
11, 404.46
11, 405.0076
11, 402.44562
12, 425.51468
12, 419.45352
12, 420.3955
12, 407.70743
12, 428.63864
12, 413.17026
12, 408.7634
12, 395.5056
13, 343.27728
13, 297.54172
13, 351.52972
13, 292.26334
13, 340.87955
13, 316.64267
13, 347.5534
13, 321.90308
14, 395.53232
14, 419.3324
14, 415.16977
14, 422.79745
14, 423.21097
14, 425.01953
14, 408.28738
14, 435.18985
15, 421.97208
15, 429.73172
15, 448.329
15, 455.85275
15, 442.99835
15, 445.44666
15, 448.08817
15, 452.16275
16, 430.6436
16, 414.45154
16, 468.35306
16, 483.79453
16, 453.35056
16, 453.66434
16, 485.77692
16, 513.72
17, 451.01788
17, 465.9154
17, 484.25848
17, 484.63376
17, 479.9409
17, 472.33237
17, 506.04767
17, 482.11157
18, 463.36087
18, 455.67953
18, 451.8057
18, 427.39743
18, 477.6217
18, 452.0292
18, 460.13556
18, 431.82785
19, 404.34467
19, 407.37006
19, 400.87885
19, 391.06418
19, 426.79407
19, 435.3288
19, 401.83215
19, 407.42023
20, 563.8173
20, 516.9587
20, 582.563
20, 522.0019
20, 552.7904
20, 518.11975
20, 541.6313
20, 504.8983
21, 502.42554
21, 522.4308
21, 554.88104
21, 590.2787
21, 503.64066
21, 558.89886
21, 570.8105
21, 601.78125
22, 457.39642
22, 425.11813
22, 418.09564
22, 416.77798
22, 442.22253
22, 427.2753
22, 417.72278
22, 415.36597
23, 437.58795
23, 407.2087
23, 440.90323
23, 403.70206
23, 446.26453
23, 419.94476
23, 424.4794
23, 398.21136
24, 378.60492
24, 399.97455
24, 358.9468
24, 397.84296
24, 405.13242
24, 435.46332
