element_id,el_vol
1, 2.03042915813967e-08
2, 2.03002059606661e-08
3, 2.03049363989294e-08
4, 2.03063716952556e-08
5, 2.03086631955784e-08
6, 2.03127310527407e-08
7, 2.03102921148002e-08
8, 2.03062402448495e-08
9, 2.02984686836771e-08
10, 2.03117807018316e-08
11, 2.03035934731588e-08
12, 2.03061656378623e-08
13, 2.02986232267222e-08
14, 2.03016679023449e-08
15, 2.03051051528291e-08
16, 2.03076933047441e-08
17, 2.03120009700797e-08
18, 2.03147223487576e-08
19, 2.03116030661477e-08
20, 2.0301124337152e-08
21, 2.03144168153813e-08
22, 2.03087324734952e-08
23, 2.02968273299575e-08
24, 2.02949408389941e-08
25, 2.03031689238742e-08
26, 2.03070520399251e-08
27, 2.03007193277926e-08
28, 2.02988008624061e-08
29, 2.03083292404926e-08
30, 2.03051691016753e-08
31, 2.03014494104536e-08
32, 2.0304343095745e-08
33, 2.03015364519388e-08
34, 2.03178700530771e-08
35, 2.03135606113847e-08
36, 2.03103454055054e-08
37, 2.03062793247e-08
38, 2.03039931534477e-08
39, 2.0309276038688e-08
40, 2.03179979507695e-08
41, 2.03208276872147e-08
42, 2.03201455661883e-08
43, 2.0318877247405e-08
44, 2.03199661541476e-08
45, 2.03058956316227e-08
46, 2.03072954008121e-08
47, 2.03052756830857e-08
48, 2.03097503259642e-08
49, 2.03090984030041e-08
50, 2.03074801419234e-08
51, 2.03068974968801e-08
52, 2.0313114745818e-08
53, 2.03064480785997e-08
54, 2.03037178181376e-08
55, 2.03018526434562e-08
56, 2.03117895836158e-08
57, 2.03119050468104e-08
58, 2.03093080131111e-08
59, 2.03098320383788e-08
60, 2.03105514628987e-08
61, 2.03096384154833e-08
62, 2.03052632485878e-08
63, 2.03082155536549e-08
64, 2.03052437086626e-08
65, 2.03073042825963e-08
66, 2.03097361151094e-08
67, 2.02999128617876e-08
68, 2.03032559653593e-08
69, 2.03087164862836e-08
70, 2.03126919728902e-08
71, 2.03142622723362e-08
72, 2.03125978259777e-08
73, 2.03082386462938e-08
74, 2.03082244354391e-08
75, 2.03116155006455e-08
76, 2.03081054195309e-08
77, 2.03009999921733e-08
78, 2.03071888194017e-08
79, 2.03059560277552e-08
80, 2.03008223564893e-08
81, 2.02994243636567e-08
82, 2.03025027900594e-08
83, 2.03032222145794e-08
84, 2.03003107657196e-08
85, 2.03056824688019e-08
