x,y
3.320274878253148e-05,14.24957311714203
6.941739055716219e-05,17.72263021604372
0.0001027627197309,20.9567534623328
0.0001368996288182,24.231217017561104
0.0001739468703659,27.824639588047603
0.0002088601871924,30.985670997254395
0.0002472274367785,34.6233587862184
0.0002820152299665,37.8621762048325
0.000316560889314,41.1337192659477
0.0003502096694344,44.311515604216005
0.0003828936868554,47.4433622865684
0.0004179096635907,50.9908050980915
0.0004517129623364,54.4743011912055
0.0004856870349548,57.993759978308006
0.0005219677511286,62.0636867898552
0.0005583860734754,66.05867594821561
0.0005935897907164,72.12019710948839
0.0006288392391545,75.9615525890106
0.0006652916444279,79.4391326146719
0.0006981582308158,82.5598197014844
0.0007345521505003,86.4451751735574
0.0007678771068985,90.69581650930638
0.0008030714517844,94.4325056066398
0.0008408463895708,98.16130388656
0.0008791734137704,102.03366586464
0.0009128212518852,105.422187705588
0.0009462961205616,109.140230125528
0.0009799566855641,112.74042661931
0.0010141455804867,116.71630732668
0.0010481904563916,120.40013615476002
0.0010835527446364,125.19458146425998
0.0011195730441468,129.069421785
0.0011538540543006,133.94646553984
0.0011878142692327,137.74852252419998
0.0012226422682369,142.68935142585
0.0012565102602455,146.6681743332
0.0012896780076893,151.89176520496
0.0013229545096473,155.04297918954
0.0013563397552263,159.16373376248
0.0013892844972253,164.61754180725
0.0014233765188446,167.68350698355
0.0014561193434771,171.04588197246
0.0014909779397744,174.55205935028
0.0015238882922069,178.04010661344998
0.0015596730773608,181.06518237687
0.0015936195136219,184.01802116525
0.0016284433660834,186.43735560918
0.00166305635486,188.63144401192
0.0017001040038561,190.42847316275
0.0017116642665573,190.95256711938
0.0017443976533496,192.31918870528003
0.0017536015416669,192.64051868742
0.0017621564898773,192.94970818310003
0.0017725481079883,193.24723661860003
0.0017805538726978,193.53629519088
0.001791314637508,193.81587443948
0.0018002685437124,194.08709456482
0.0018108194763307,194.3566263023
0.0018199728442494,194.61988077358
0.0018311723800098,194.8725186506
0.0018406649364406,195.11581250652
0.0018508860531322,195.3552458844
0.0018617758193476,195.57778324114
