x,y
3.320274878253148e-05,16.350756498684543
6.941739055716219e-05,20.335936297639726
0.0001027627197309,24.04695004184752
0.0001368996288182,27.804252510856017
0.0001739468703659,31.92754637825056
0.0002088601871924,35.554690464023714
0.0002472274367785,39.72877671675758
0.0002820152299665,43.44517681661394
0.000316560889314,47.19912814747208
0.0003502096694344,50.845509249719285
0.0003828936868554,54.43916514897949
0.0004179096635907,58.5096992714681
0.0004517129623364,62.50685735574128
0.0004856870349548,66.54528104478793
0.0005219677511286,71.21534250670088
0.0005583860734754,75.79941631763177
0.0005935897907164,82.75474443201341
0.0006288392391545,87.16253037438644
0.0006652916444279,91.1529000322588
0.0006981582308158,94.73375078796862
0.0007345521505003,99.19202478063112
0.0007678771068985,104.06944818642184
0.0008030714517844,108.3571340728354
0.0008408463895708,112.63576559438918
0.0008791734137704,117.07913012593308
0.0009128212518852,120.96730944585696
0.0009462961205616,125.23359909260336
0.0009799566855641,129.36466573813203
0.0010141455804867,133.92681344456545
0.0010481904563916,138.1538445040651
0.0010835527446364,143.65525897855127
0.0011195730441468,148.10146729895968
0.0011538540543006,153.69765984544998
0.0011878142692327,158.06035249836935
0.0012226422682369,163.72973568679325
0.0012565102602455,168.29525943790168
0.0012896780076893,174.28909951232134
0.0013229545096473,177.9049785364539
0.0013563397552263,182.6333626121796
0.0013892844972253,188.89136673605933
0.0014233765188446,192.40942651364108
0.0014561193434771,196.26760347438088
0.0014909779397744,200.29078733221627
0.0015238882922069,204.2931676833432
0.0015596730773608,207.76430866357725
0.0015936195136219,211.15256090185588
0.0016284433660834,213.92864044166976
0.00166305635486,216.4462600864739
0.0017001040038561,218.50827175690856
0.0017116642665573,219.1096464505112
0.0017443976533496,220.6777844286248
0.0017536015416669,221.04649640690693
0.0017621564898773,221.40127771258224
0.0017725481079883,221.7426784661559
0.0017805538726978,222.0743604253524
0.001791314637508,222.39516527882864
0.0018002685437124,222.7063784071463
0.0018108194763307,223.01565418488173
0.0018199728442494,223.31772707658905
0.0018311723800098,223.60761789475885
0.0018406649364406,223.8867868609497
0.0018508860531322,224.1615260989037
0.0018617758193476,224.41687789800704
0.0018719168698821,224.67321662227417
0.0018836248642969,224.9276137362587
0.0018942647471513,225.17832736246964
0.0019064515658115,225.4167489219844
0.0019130988588464,225.53781126890647
0.0019236186587266,225.77011694893432
0.0019364139397793,225.9960436765909
0.0019481311596292,226.2217322679088
0.0019550376678346,226.337115113803
0.0019615648730764,226.45356335750995
0.0019741201419589,226.67255454786775
0.0019807170841366,226.7844240669029
