x,y
3.320274878253148e-05,13.674089770604908
6.941739055716219e-05,17.006883964396405
0.0001027627197309,20.110393889599468
0.0001368996288182,23.252614939779694
0.0001739468703659,26.70091352448883
0.0002088601871924,29.73428349998636
0.0002472274367785,33.22505960779047
0.0002820152299665,36.3330741264465
0.000316560889314,39.47249262960662
0.0003502096694344,42.52195046563868
0.0003828936868554,45.52731436883797
0.0004179096635907,48.93149013340874
0.0004517129623364,52.274301732128826
0.0004856870349548,55.65162363525937
0.0005219677511286,59.55718235785289
0.0005583860734754,63.39082985977679
0.0005935897907164,69.20755039058027
0.0006288392391545,72.89376886435352
0.0006652916444279,76.23090332195703
0.0006981582308158,79.22555832110974
0.0007345521505003,82.95399980346716
0.0007678771068985,87.0329747123894
0.0008030714517844,90.61875386112123
0.0008408463895708,94.19696087103992
0.0008791734137704,97.9129336147317
0.0009128212518852,101.16460659201115
0.0009462961205616,104.73249212817616
0.0009799566855641,108.1872910644734
0.0010141455804867,112.00260182942476
0.0010481904563916,115.53765552405864
0.0010835527446364,120.138472336142
0.0011195730441468,123.85682333213208
0.0011538540543006,128.53690276823983
0.0011878142692327,132.18540985611537
0.0012226422682369,136.92669841170627
0.0012565102602455,140.74483255293137
0.0012896780076893,145.75746345198843
0.0013229545096473,148.78141248942984
0.0013563397552263,152.73574624313554
0.0013892844972253,157.96929676305382
0.0014233765188446,160.91143985110466
0.0014561193434771,164.13802194327147
0.0014909779397744,167.50259882019552
0.0015238882922069,170.84977778539007
0.0015596730773608,173.7526828206381
0.0015936195136219,176.58626824375918
0.0016284433660834,178.90789543212864
0.00166305635486,181.01337336729696
0.0017001040038561,182.7378276879168
0.0017116642665573,183.24075558282817
0.0017443976533496,184.55218478105184
0.0017536015416669,184.8605375285796
0.0017621564898773,185.15724009540745
0.0017725481079883,185.44275254570255
0.0017805538726978,185.72013719672515
0.001791314637508,185.98842535609157
0.0018002685437124,186.2486919838007
0.0018108194763307,186.50733841089223
0.0018199728442494,186.75996108549475
0.0018311723800098,187.0023959276775
0.0018406649364406,187.23586411645329
0.0018508860531322,187.4656277364786
0.0018617758193476,187.6791776981764
0.0018719168698821,187.8935530224981
0.0018836248642969,188.10630458382724
0.0018942647471513,188.3159756551198
0.0019064515658115,188.5153669070361
0.0019130988588464,188.6166109931912
0.0019236186587266,188.81088755300524
0.0019364139397793,188.9998294136344
0.0019481311596292,189.1885721215409
0.0019550376678346,189.28506645762084
0.0019615648730764,189.38245178277117
0.0019741201419589,189.56559347387065
0.0019807170841366,189.6591496249884
0.0019874936254174,189.74985651229693
0.0019943399813148,189.83961634420464
0.0020011463703064,189.9264851966545
0.0020085714690985,190.01154969923303
0.0020154077008251,190.09169576317885
0.002022902552269,190.1700450506805
0.0020302676112159,190.2464476806359
0.0020374729415954,190.3218594545309
0.0020451073416534,190.3973539990002
0.0020523325241047,190.46507905655807
0.0020595077572239,190.5376035276603
0.0020671419890615,190.60733172043348
0.0020750456029731,190.67422750982485
0.0020818514426751,190.73803011263252
0.0020891362344337,190.80096333917035
0.0020980176210901,190.863240575674
0.0021058012434149,190.92530931223897
0.0021145527566746,190.9846789226401
0.0021217075857538,191.0466294773294
0.0021299999386731,191.1068749791268
0.0021387512401611,191.1633625285785
0.0021470135160922,191.22071921721775
0.0021564731394957,191.27542081023785
0.0021643660690231,191.33367043836293
0.0021731170697692,191.38823839560536
0.0021811894757585,191.4426773812068
0.0021903693885488,191.49444416310436
0.0021997587556495,191.5462519994861
0.0022086491378211,191.59604171578096
0.0022165915448335,191.6466123702625
0.002226948508461,191.6937996666837
0.0022365071523477,191.74179661201129
0.002245746422751,191.78973320483496
0.0022545865086895,191.834708748588
0.0022645439836863,191.8798994769124
0.002274022449938,191.9240373537557
0.0022829021947075,191.96709930744507
0.0022933382883305,192.01046084579085
0.002303165676542,192.0517827107357
0.0023124741694091,192.09108202183168
0.0023225308360318,192.1334113308396
0.0023327370520275,192.1757702115714
0.0023440505656215,192.21641904770067
0.0023531491715236,192.2595285721138
0.0023627963967883,192.29985871392955
0.0023738900919732,192.3404678305033
0.0023848240452192,192.38104709310176
0.0023961768738134,192.4217078207868
0.002407140511254,192.4574849087629
0.0024176451393732,192.49509827553956
0.0024301148775633,192.5273190668441
0.0024420856799386,192.5575206363291
0.0024537171723141,192.58669558286735
0.0024640617049541,192.61177536751276
0.0024770396027614,192.6364009403406
0.0024895584760227,192.6590146718169
0.0025016682170498,192.67962607178347
0.0025142865308866,192.69552579595305
0.0025264857453761,192.71326920850595
0.0025400812604204,192.72647186295487
0.0025520307974658,192.74031966186143
0.0025647182965339,192.7543100095077
0.0025781636780381,192.7645984119881
0.0025912597845941,192.77193341337744
0.0026041861617947,192.7801979697928
0.002617431535474,192.78948633551855
0.0026310357878524,192.79595767857495
0.0026454177947611,192.80065480317876
0.0026593009228391,192.809104513698
0.0026724857266647,192.81549540858992
0.0026862488008874,192.82199794171123
0.0027008593934167,192.82385299665515
0.0027163972500882,192.82781131355264
0.0027303292564623,192.83338452347155
0.002745118711541,192.8314251859026
0.0027607556048486,192.8305914262436
0.002775514693099,192.8315128887296
0.0027923377935756,192.83090775071364
0.0028065280133524,192.82690790636704
0.002823460281965,192.827285949246
0.0028385674527582,192.8234626534441
0.0028544721153252,192.8207553273498
0.0028715132567542,192.81922937361804
0.0028872777989875,192.8164947724441
0.0029035406431637,192.82540496847795
0.0029179187314679,192.83106470358555
0.0029350485279746,192.83148058484068
0.0029512507721035,192.8374922635913
0.0029676920425621,192.84547511333312
0.0029845119103579,192.85353118726525
0.0029993673970805,192.8640961140142
0.0030156782679224,192.87301699452465
0.0030345311496301,192.88339095374172
0.0030520676993667,192.8963989653276
0.003066912213179,192.90407524765703
0.0030811982296061,192.90971882407408
0.0031045758134502,192.9219294224557
0.0031220513219317,192.933001777846
0.0031372835753673,192.9388284925154
0.0031540308113586,192.94783558420968
0.0031736586136996,192.9516227633556
0.003191661226232,192.95702179122415
0.0032110091876714,192.96268055290892
0.0032274561557391,192.9668169461621
0.0032449394845781,192.97115341091063
0.0032630205533127,192.9765680678397
0.0032823471996969,192.98318600063732
0.0032965603691514,192.9859289228546
0.003315996003191,192.9906425645456
0.0033338166525879,192.995044632278
0.0033510987911244,193.0022313687952
0.0033680916061392,193.0083996024081
0.0033832603149707,193.0171045095254
0.003401877049165,193.02166077514516
0.0034209319342406,193.03111623008783
0.0034371761363813,193.03906648218376
0.0034542173163632,193.04428199257015
0.0034715372356421,193.05340323961897
0.0034864951063412,193.0620687221948
0.003507132813794,193.0747199903692
0.0035247706907227,193.0829404604575
0.0035425178675805,193.09503434320573
0.0035571358839412,193.1036352315055
0.0035739657690226,193.11555261866056
0.003594113429453,193.12329576107783
0.003611072223639,193.131386354542
0.0036284492091293,193.14341034506216
0.0036432054602962,193.1530022538521
0.0036615383792298,193.1623221492311
0.0036793429086816,193.17154025157885
0.0036960412167828,193.18343442237037
0.0037140942051736,193.1917379157376
0.0037277134349324,193.20207463900493
0.0037466525236703,193.2124762574353
0.0037641765898101,193.2264577178468
0.0037808435946156,193.24027399011345
0.0037971815723848,193.25306381869885
0.0038147744865573,193.26898639522165
0.0038329847195132,193.28502879062552
0.0038496904238517,193.29692761811663
0.0038650809420386,193.31049921261325
0.0038828320416784,193.3254908840867
0.0039016486601598,193.3397256695418
0.003919737780655,193.3557470233073
0.0039359838428964,193.36466870909703
0.0039536739207414,193.37579669943287
0.0039718617037849,193.387984705699
0.0039901686781799,193.3973057909801
0.0040085948373743,193.4066502038633
0.0040267915813777,193.41595052288648
0.0040452369850301,193.42337220595843
0.0040615108869506,193.4284470233644
0.0040784816751551,193.43172968442616
0.0040985892961429,193.43465562030917
0.0041151710568089,193.44364456070323
0.0041323998622169,193.45179533086048
0.0041508034836916,193.45631918267708
0.004165283151261,193.46008400554223
0.004185478651069,193.4659183457938
0.0042026365387835,193.47598342849852
0.0042158408415821,193.48046549706172
0.0042341134767982,193.49171041310964
